,T1115TS003_1o,T1115TS003_2o,T1115TS003_3o,T1115TS003_4o,T1115TS003_5o,T1115TS035_1o,T1115TS035_2o,T1115TS035_3o,T1115TS035_4o,T1115TS035_5o,T1115TS054_1o,T1115TS054_2o,T1115TS054_3o,T1115TS054_4o,T1115TS054_5o,T1115TS071_1o,T1115TS071_2o,T1115TS071_3o,T1115TS071_4o,T1115TS071_5o,T1115TS086_1o,T1115TS086_2o,T1115TS086_3o,T1115TS086_4o,T1115TS086_5o,T1115TS091_1o,T1115TS091_2o,T1115TS091_3o,T1115TS091_4o,T1115TS091_5o,T1115TS098_1o,T1115TS098_2o,T1115TS098_3o,T1115TS098_4o,T1115TS098_5o,T1115TS119_1o,T1115TS119_2o,T1115TS119_3o,T1115TS119_4o,T1115TS119_5o,T1115TS125_1o,T1115TS125_2o,T1115TS125_3o,T1115TS125_4o,T1115TS125_5o,T1115TS131_1o,T1115TS131_2o,T1115TS131_3o,T1115TS131_4o,T1115TS131_5o,T1115TS147_1o,T1115TS147_2o,T1115TS147_3o,T1115TS147_4o,T1115TS147_5o,T1115TS150_1o,T1115TS150_2o,T1115TS150_3o,T1115TS150_4o,T1115TS150_5o,T1115TS158_1o,T1115TS158_2o,T1115TS158_3o,T1115TS158_4o,T1115TS158_5o,T1115TS165_1o,T1115TS165_2o,T1115TS165_3o,T1115TS165_4o,T1115TS165_5o,T1115TS169_1o,T1115TS169_2o,T1115TS169_3o,T1115TS169_4o,T1115TS169_5o,T1115TS180_1o,T1115TS180_2o,T1115TS180_3o,T1115TS180_4o,T1115TS180_5o,T1115TS185_1o,T1115TS185_2o,T1115TS185_3o,T1115TS185_4o,T1115TS185_5o,T1115TS187_1o,T1115TS187_2o,T1115TS187_3o,T1115TS187_4o,T1115TS187_5o,T1115TS188_1o,T1115TS188_2o,T1115TS188_3o,T1115TS188_4o,T1115TS188_5o,T1115TS234_1o,T1115TS239_1o,T1115TS239_2o,T1115TS239_3o,T1115TS239_4o,T1115TS239_5o,T1115TS248_1o,T1115TS248_2o,T1115TS248_3o,T1115TS248_4o,T1115TS248_5o,T1115TS278_1o,T1115TS278_2o,T1115TS278_3o,T1115TS278_4o,T1115TS278_5o,T1115TS288_1o,T1115TS288_2o,T1115TS288_3o,T1115TS288_4o,T1115TS288_5o,T1115TS298_1o,T1115TS298_2o,T1115TS298_3o,T1115TS298_4o,T1115TS298_5o,T1115TS320_1o,T1115TS320_2o,T1115TS320_3o,T1115TS320_4o,T1115TS348_1o,T1115TS348_2o,T1115TS348_3o,T1115TS348_4o,T1115TS348_5o,T1115TS352_1o,T1115TS352_2o,T1115TS352_3o,T1115TS352_4o,T1115TS352_5o,T1115TS360_1o,T1115TS360_2o,T1115TS360_3o,T1115TS360_4o,T1115TS360_5o,T1115TS367_1o,T1115TS367_2o,T1115TS367_3o,T1115TS367_4o,T1115TS367_5o,T1115TS374_1o,T1115TS374_2o,T1115TS374_3o,T1115TS374_4o,T1115TS374_5o,T1115TS385_1o,T1115TS390_1o,T1115TS390_2o,T1115TS390_3o,T1115TS390_4o,T1115TS390_5o,T1115TS397_1o,T1115TS397_2o,T1115TS397_3o,T1115TS397_4o,T1115TS397_5o,T1115TS399_1o,T1115TS399_2o,T1115TS399_3o,T1115TS399_4o,T1115TS399_5o,T1115TS423_1o,T1115TS423_2o,T1115TS423_3o,T1115TS423_4o,T1115TS423_5o,T1115TS439_1o,T1115TS439_2o,T1115TS439_3o,T1115TS439_4o,T1115TS439_5o,T1115TS461_1o,T1115TS462_1o,T1115TS462_2o,T1115TS462_3o,T1115TS462_4o,T1115TS462_5o,T1115TS494_1o,T1115TS494_2o,T1115TS494_3o,T1115TS494_4o,T1115TS494_5o
57,0.29202,0.26837,0.2949,0.25223,0.26516,0.24715,0.7073,0.25003,0.62885,0.25222,0.16135,0.29281,0.35843,0.224,0.21128,0.10281,0.09587,0.08701,0.08134,0.08124,0.29112,0.29897,0.29358,0.28568,0.28394,0.31227,0.72659,0.30345,0.30054,0.31546,0.53118,0.53118,0.11686,0.11686,0.54746,0.36561,0.22818,0.24629,0.22424,0.24773,0.16135,0.29281,0.35843,0.224,0.21128,0.30519,0.31795,0.32775,0.28467,0.35106,0.37215,0.26825,0.3088,0.38954,0.34128,0.67487,0.31629,1.0,0.42091,0.59856,0.28568,0.28394,0.2881,0.29112,0.29897,0.54097,0.48358,0.52941,0.54097,0.38439,0.53118,0.11686,0.53118,0.11686,0.11686,0.24739,0.18124,0.24584,0.36616,0.33783,0.51228,0.2286,0.47111,0.50341,0.54881,0.16477,0.19188,0.20109,0.18854,0.19636,0.53286,0.53286,0.53286,0.53435,0.54746,0.23113,0.3182,0.16323,0.18158,0.1943,0.21595,0.24589,0.24715,0.7073,0.25003,0.64678,0.15129,0.14837,0.0815,0.62992,0.12869,0.22722,0.18623,0.1803,0.18678,0.18062,0.54746,0.53435,0.48548,0.51268,0.16877,0.29125,0.42664,0.25659,0.45628,0.33866,0.33401,0.35621,0.38037,0.30039,0.28663,0.25391,0.25158,0.36616,0.29582,0.27504,0.26647,0.3431,0.27132,0.25935,0.29548,0.28736,0.2936,0.25041,0.26872,0.32007,0.31809,0.33041,0.3072,0.30217,0.08706,0.25676,0.22584,0.23872,0.23253,0.23277,0.67813,0.67532,0.65831,0.64057,0.45015,0.16135,0.29281,0.35843,0.224,0.21128,0.291,0.34423,0.26054,0.30441,0.28051,0.18158,0.1575,0.16323,0.3378,0.1943,0.30747,0.10643,0.10585,0.1066,0.10557,0.10002,0.61391,0.60706,0.63927,0.63545,0.45333
58,0.34182,0.36343,0.35515,0.2796,0.29487,0.09903,0.33426,0.16584,0.13852,0.66348,0.1557,0.24916,0.21476,0.21775,0.16617,0.1034,0.10478,0.10592,0.09446,0.0859,0.35137,0.35664,0.35769,0.33989,0.33697,0.67514,0.3551,0.66215,0.67583,0.67627,0.66669,0.66669,0.1196,0.1196,0.66454,0.22258,0.25051,0.14285,0.13117,0.15002,0.1557,0.24916,0.21476,0.21775,0.16617,0.35305,0.25965,0.27168,0.23973,0.28819,0.74863,0.21488,0.31519,0.68521,0.66548,0.64121,0.66336,0.41594,1.0,0.89187,0.33989,0.33697,0.34146,0.35137,0.35664,0.45075,0.44835,0.45723,0.45075,0.61664,0.66669,0.1196,0.66669,0.1196,0.1196,0.26411,0.21952,0.32224,0.29116,0.28957,0.54078,0.53297,0.55317,0.57198,0.53673,0.14771,0.17842,0.19847,0.16952,0.20661,0.62213,0.62213,0.62213,0.61944,0.66454,0.12286,0.32478,0.15325,0.17436,0.46072,0.19233,0.1312,0.09903,0.33426,0.16584,0.41736,0.14144,0.14354,0.05089,0.3649,0.12154,0.18053,0.15833,0.15583,0.16648,0.15759,0.66454,0.61944,0.61053,0.6035,0.68453,0.5992,0.55116,0.20428,0.49781,0.81959,0.81204,0.82835,0.83476,0.76141,0.68032,0.68351,0.67026,0.9518,0.8784,0.37655,0.36394,0.29591,0.36839,0.35313,0.34168,0.38075,0.35619,0.27345,0.29392,0.64249,0.63802,0.65134,0.6317,0.64284,0.08139,0.29298,0.24619,0.26398,0.25078,0.26875,0.39067,0.38166,0.372,0.43783,0.47572,0.1557,0.24916,0.21476,0.21775,0.16617,0.29068,0.39263,0.27285,0.30921,0.33799,0.17436,0.14406,0.15325,0.32654,0.46072,0.32317,0.10339,0.10329,0.10452,0.10266,0.10181,0.41651,0.41662,0.41615,0.28645,0.40257
59,0.35577,0.3553,0.36046,0.28495,0.3012,0.10523,0.19524,0.18562,0.18999,0.51898,0.16456,0.25899,0.25884,0.22625,0.1656,0.10704,0.10472,0.10081,0.09702,0.06864,0.35761,0.36371,0.36259,0.3514,0.34531,0.65908,0.16788,0.64779,0.65753,0.65917,0.75034,0.75034,0.1259,0.1259,0.73154,0.25632,0.37725,0.19594,0.38034,0.20747,0.16456,0.25899,0.25884,0.22625,0.1656,0.37432,0.29213,0.28668,0.24885,0.31178,0.73711,0.22448,0.33066,0.68915,0.65806,0.76108,0.64242,0.59856,0.89187,1.0,0.3514,0.34531,0.34215,0.35761,0.36371,0.54441,0.52712,0.54577,0.54441,0.62266,0.75034,0.1259,0.75034,0.1259,0.1259,0.27839,0.21845,0.31136,0.30627,0.33189,0.64112,0.65739,0.65935,0.6567,0.64786,0.15935,0.18588,0.21298,0.18237,0.21271,0.72685,0.72685,0.72685,0.72698,0.73154,0.17929,0.3605,0.16371,0.18319,0.45292,0.2094,0.19068,0.10523,0.19524,0.18562,0.58893,0.14615,0.14936,0.05304,0.52247,0.12796,0.20944,0.17913,0.17569,0.18054,0.17646,0.73154,0.72698,0.67753,0.71071,0.64657,0.55653,0.5877,0.20632,0.56681,0.77621,0.75461,0.81388,0.81514,0.73681,0.65705,0.6448,0.62429,0.84962,0.84616,0.34229,0.32927,0.31788,0.35768,0.32172,0.34953,0.37592,0.352,0.27885,0.30298,0.61833,0.61389,0.62678,0.6148,0.59802,0.08296,0.30807,0.26,0.27228,0.26257,0.27748,0.51124,0.50897,0.49395,0.56022,0.5245,0.16456,0.25899,0.25884,0.22625,0.1656,0.28566,0.38056,0.28152,0.30137,0.32671,0.18319,0.154,0.16371,0.36324,0.45292,0.34666,0.1035,0.1041,0.10466,0.10374,0.10184,0.55281,0.55055,0.56625,0.45612,0.48626
60,0.94373,0.78147,0.90766,0.65392,0.71457,0.22983,0.265,0.11727,0.26442,0.34167,0.11221,0.25569,0.17913,0.14242,0.14278,0.10689,0.10732,0.1012,0.09317,0.09911,0.91056,0.89282,0.90598,1.0,0.95397,0.32101,0.274,0.33266,0.3259,0.33254,0.34801,0.34801,0.13812,0.13812,0.34436,0.22455,0.24372,0.14343,0.24653,0.1367,0.11221,0.25569,0.17913,0.14242,0.14278,0.38709,0.25582,0.23844,0.22173,0.29602,0.36457,0.17873,0.84076,0.38423,0.36154,0.30865,0.30355,0.28556,0.33989,0.35116,1.0,0.95397,0.93607,0.91056,0.89282,0.30728,0.30684,0.30772,0.30728,0.35897,0.34801,0.13812,0.34801,0.13812,0.13812,0.42445,0.22537,0.36374,0.25306,0.19314,0.36338,0.36249,0.36474,0.37339,0.36393,0.19735,0.22539,0.22288,0.22025,0.2166,0.31175,0.31175,0.31175,0.31104,0.34436,0.1668,0.29879,0.19576,0.21055,0.26186,0.15865,0.26619,0.22983,0.265,0.11727,0.26602,0.17239,0.16891,0.08739,0.33549,0.14868,0.21449,0.18296,0.17805,0.18274,0.17981,0.34436,0.31104,0.30384,0.30735,0.30852,0.35496,0.32368,0.17478,0.3505,0.34055,0.3446,0.36301,0.36206,0.35245,0.30457,0.29323,0.29521,0.33252,0.32683,0.31155,0.30328,0.24649,0.32597,0.28703,0.95078,0.75689,0.90144,0.65097,0.71496,0.37819,0.37679,0.38172,0.38719,0.38302,0.08363,0.44681,0.44343,0.44245,0.44399,0.44096,0.31449,0.30937,0.30439,0.3244,0.30913,0.11221,0.25569,0.17913,0.14242,0.14278,0.55011,0.57558,0.40828,0.57642,0.53087,0.21055,0.18488,0.19576,0.29079,0.26186,0.81579,0.10923,0.10907,0.11043,0.10909,0.10518,0.32955,0.32691,0.33415,0.29322,0.34834
61,0.96061,0.80225,0.91369,0.65492,0.71036,0.23222,0.29655,0.24447,0.26658,0.35202,0.11519,0.25155,0.18627,0.14202,0.16737,0.10876,0.10808,0.10156,0.09572,0.09932,0.91998,0.90996,0.91199,0.95397,1.0,0.33498,0.2719,0.32963,0.32643,0.33185,0.3464,0.3464,0.14168,0.14168,0.34329,0.22169,0.24255,0.14592,0.24453,0.14006,0.11519,0.25155,0.18627,0.14202,0.16737,0.3973,0.27211,0.2268,0.22152,0.29356,0.36325,0.17482,0.84678,0.37589,0.35659,0.30432,0.29378,0.28449,0.33845,0.34531,0.95397,1.0,0.95251,0.91998,0.90996,0.30476,0.30729,0.31329,0.30476,0.37356,0.3464,0.14168,0.3464,0.14168,0.14168,0.42268,0.25411,0.36361,0.23588,0.19789,0.36363,0.35944,0.36261,0.37765,0.36241,0.1993,0.22628,0.22617,0.22082,0.21897,0.3087,0.3087,0.3087,0.30493,0.34329,0.21154,0.29447,0.19751,0.2119,0.25681,0.16785,0.26757,0.23222,0.29655,0.24447,0.25941,0.17376,0.16978,0.09139,0.33,0.15027,0.21598,0.18558,0.18152,0.18316,0.17918,0.34338,0.30493,0.29835,0.30628,0.30421,0.34642,0.32138,0.17106,0.3508,0.36238,0.35152,0.35147,0.35957,0.33435,0.29642,0.28871,0.2864,0.32365,0.32199,0.29569,0.27431,0.24738,0.33044,0.28454,0.95389,0.76968,0.91394,0.6422,0.71018,0.37569,0.37455,0.37688,0.38581,0.38743,0.04801,0.46106,0.43996,0.43826,0.44697,0.43842,0.31359,0.30664,0.29964,0.32352,0.29847,0.11519,0.25155,0.18627,0.14202,0.16737,0.56627,0.57874,0.40306,0.59769,0.53034,0.2119,0.18563,0.19751,0.27887,0.25681,0.83316,0.11131,0.11044,0.11218,0.10996,0.10649,0.32813,0.32626,0.33266,0.29195,0.34959
62,0.94909,0.78139,0.90164,0.65079,0.70936,0.2316,0.28174,0.2666,0.2674,0.35747,0.11954,0.25531,0.18728,0.14327,0.16666,0.1003,0.10688,0.10094,0.09713,0.09808,0.91341,0.90262,0.8964,0.93607,0.95251,0.33628,0.27021,0.32986,0.33948,0.33206,0.34912,0.34912,0.09383,0.09383,0.35051,0.22897,0.24204,0.14484,0.24275,0.13926,0.11954,0.25531,0.18728,0.14327,0.16666,0.40412,0.27596,0.23748,0.22373,0.29459,0.36419,0.17827,0.86084,0.38049,0.35434,0.31002,0.2944,0.28715,0.33628,0.34555,0.93607,0.95251,1.0,0.91341,0.90262,0.30426,0.30767,0.31303,0.30426,0.36708,0.34912,0.09383,0.34912,0.09383,0.09383,0.43143,0.25996,0.33873,0.24004,0.19598,0.36224,0.3611,0.3591,0.37355,0.35943,0.19015,0.23145,0.22277,0.22172,0.21821,0.31298,0.31298,0.31298,0.31119,0.35051,0.22061,0.29761,0.19673,0.20942,0.25627,0.15871,0.26411,0.2316,0.28174,0.2666,0.26558,0.1722,0.16904,0.07107,0.33719,0.15117,0.21245,0.18362,0.17998,0.18214,0.1778,0.35051,0.31119,0.30437,0.31141,0.31102,0.34824,0.3159,0.16942,0.3319,0.35356,0.3488,0.34391,0.365,0.34085,0.29646,0.28771,0.29028,0.32752,0.32411,0.2947,0.2955,0.24049,0.31019,0.28347,0.94236,0.74892,0.90644,0.64247,0.70945,0.37595,0.37374,0.37958,0.38363,0.38039,0.04725,0.45756,0.43665,0.44466,0.44414,0.44474,0.32026,0.31474,0.30851,0.33285,0.30663,0.11954,0.25531,0.18728,0.14327,0.16666,0.55978,0.58882,0.40164,0.58168,0.5349,0.20942,0.1854,0.19673,0.28245,0.25627,0.83171,0.11367,0.11424,0.11476,0.11308,0.1094,0.33289,0.33027,0.33424,0.29858,0.35568
63,0.89977,0.74803,0.94001,0.6494,0.7046,0.23252,0.29864,0.26308,0.26169,0.34415,0.11591,0.25988,0.18978,0.14481,0.16008,0.11135,0.10647,0.10542,0.09847,0.09318,1.0,0.93809,0.93626,0.91056,0.91998,0.32624,0.25916,0.32483,0.32914,0.31823,0.35226,0.35226,0.14059,0.14059,0.35359,0.22572,0.24732,0.15198,0.24697,0.14615,0.11591,0.25988,0.18978,0.14481,0.16008,0.37201,0.26171,0.23411,0.21494,0.28586,0.36859,0.18555,0.85093,0.39114,0.35719,0.31195,0.30198,0.29053,0.35137,0.35761,0.91056,0.91998,0.91341,1.0,0.93809,0.30918,0.31096,0.31578,0.30918,0.37613,0.35226,0.14059,0.35226,0.14059,0.14059,0.41302,0.26034,0.36372,0.25061,0.19531,0.36646,0.36624,0.36484,0.37581,0.36737,0.1848,0.2308,0.22811,0.2199,0.22407,0.31623,0.31623,0.31623,0.31622,0.35359,0.21152,0.30064,0.19533,0.20987,0.25583,0.15308,0.26299,0.23252,0.29864,0.26308,0.27296,0.17065,0.17342,0.09248,0.33776,0.14262,0.20744,0.169,0.16673,0.17028,0.16758,0.3535,0.31622,0.30408,0.31823,0.30805,0.34925,0.32908,0.17347,0.34334,0.33843,0.34296,0.35468,0.35232,0.34098,0.30203,0.29317,0.29253,0.33655,0.33087,0.29371,0.27437,0.23011,0.33366,0.28322,0.91279,0.76214,0.94248,0.63954,0.70521,0.39895,0.39801,0.38565,0.38226,0.3947,0.04931,0.45917,0.43975,0.44351,0.44218,0.4403,0.32101,0.31439,0.30983,0.33796,0.31088,0.11591,0.25988,0.18978,0.14481,0.16008,0.54488,0.58826,0.4102,0.58723,0.53234,0.20987,0.18527,0.19533,0.27033,0.25583,0.79962,0.10679,0.10665,0.1102,0.10662,0.1033,0.33741,0.33482,0.33953,0.29669,0.34992
64,0.90578,0.80026,0.93992,0.63147,0.68747,0.23843,0.29957,0.27098,0.26897,0.36925,0.12309,0.26558,0.18784,0.14215,0.16184,0.10999,0.10745,0.10359,0.09681,0.10191,0.93809,1.0,0.94116,0.89282,0.90996,0.34389,0.27645,0.34174,0.33484,0.34125,0.35671,0.35671,0.12901,0.12901,0.35772,0.2288,0.2449,0.15387,0.24459,0.1434,0.12309,0.26558,0.18784,0.14215,0.16184,0.3712,0.25787,0.22526,0.21982,0.283,0.3764,0.1759,0.84287,0.38584,0.34966,0.32276,0.30465,0.29831,0.35731,0.36557,0.89282,0.90996,0.90262,0.93809,1.0,0.31936,0.31946,0.31663,0.31936,0.37928,0.35671,0.12901,0.35671,0.12901,0.12901,0.41892,0.2545,0.3676,0.25407,0.2076,0.3745,0.37121,0.36906,0.38026,0.37177,0.19046,0.22933,0.22473,0.21826,0.22193,0.32848,0.32848,0.32848,0.32739,0.35772,0.21493,0.30354,0.19328,0.2075,0.2589,0.15347,0.26569,0.23843,0.29957,0.27098,0.28653,0.16667,0.16653,0.0915,0.34301,0.14266,0.20977,0.16794,0.16562,0.16783,0.165,0.35759,0.32739,0.31205,0.3246,0.31429,0.35815,0.33454,0.17997,0.35887,0.35083,0.35604,0.36167,0.37923,0.34969,0.30578,0.29874,0.29596,0.33335,0.34063,0.29815,0.29701,0.24043,0.33988,0.29362,0.91004,0.77451,0.94452,0.62033,0.68276,0.39513,0.38785,0.3817,0.38776,0.3774,0.09176,0.46554,0.42871,0.43913,0.43201,0.4401,0.32384,0.316,0.31375,0.33586,0.30493,0.12309,0.26558,0.18784,0.14215,0.16184,0.51755,0.60942,0.39657,0.5916,0.54684,0.2075,0.18585,0.19328,0.29244,0.2589,0.79933,0.11576,0.11648,0.11199,0.11555,0.10647,0.33829,0.3355,0.3409,0.29992,0.35079
65,0.31082,0.29756,0.31161,0.2697,0.27697,0.20043,0.67617,0.23549,0.62174,0.23409,0.15161,0.39306,0.2924,0.21028,0.16468,0.08203,0.08064,0.07893,0.0777,0.0732,0.30918,0.3148,0.31805,0.3079,0.30383,0.42781,0.56911,0.43896,0.42991,0.43544,0.56245,0.56245,0.10868,0.10868,0.5688,0.33736,0.23835,0.25341,0.23893,0.25258,0.15161,0.39306,0.2924,0.21028,0.16468,0.30656,0.30348,0.23911,0.22313,0.28341,0.45528,0.19043,0.31162,0.44823,0.42878,0.53344,0.40754,0.54097,0.45075,0.54441,0.3079,0.30383,0.30434,0.30918,0.3148,1.0,0.85252,0.92961,1.0,0.69993,0.56245,0.10868,0.56245,0.10868,0.10868,0.23315,0.15803,0.22287,0.21873,0.24412,0.74617,0.75322,0.7235,0.73175,0.74396,0.16651,0.16674,0.16686,0.16812,0.16113,0.57009,0.57009,0.57009,0.57058,0.5688,0.19681,0.29458,0.16414,0.16858,0.37591,0.20352,0.6193,0.20043,0.67617,0.23549,0.46392,0.12406,0.13358,0.06387,0.69509,0.13212,0.18171,0.18249,0.18181,0.1859,0.18473,0.5688,0.57058,0.51003,0.57353,0.43186,0.34424,0.42337,0.16037,0.43228,0.4307,0.43069,0.44023,0.45063,0.42812,0.39533,0.3607,0.35408,0.39682,0.41946,0.25034,0.2423,0.23132,0.24066,0.22384,0.31954,0.28198,0.31325,0.26365,0.27858,0.56018,0.5622,0.55973,0.5646,0.53549,0.07617,0.27006,0.23544,0.24323,0.24463,0.25028,0.70504,0.6994,0.69589,0.71136,0.59138,0.15161,0.39306,0.2924,0.21028,0.16468,0.29564,0.36641,0.32181,0.31898,0.36872,0.16858,0.15112,0.16414,0.28843,0.37591,0.32701,0.08855,0.0875,0.08944,0.08778,0.0847,0.72936,0.72525,0.73484,0.67891,0.66105
66,0.31149,0.29955,0.31507,0.26471,0.27281,0.19397,0.62678,0.23308,0.57666,0.24651,0.14632,0.38263,0.26675,0.20849,0.15338,0.0819,0.08213,0.075,0.07223,0.07085,0.31096,0.31693,0.31602,0.30684,0.30866,0.41484,0.51252,0.41589,0.41939,0.41346,0.56483,0.56483,0.13362,0.13362,0.57447,0.30573,0.23336,0.2538,0.23548,0.25317,0.14632,0.38263,0.26675,0.20849,0.15338,0.29644,0.30231,0.22686,0.22711,0.27639,0.43657,0.17877,0.31006,0.43056,0.41307,0.47568,0.37375,0.48265,0.44835,0.52712,0.30684,0.30866,0.30767,0.31096,0.31693,0.85252,1.0,0.85241,0.85252,0.73625,0.56483,0.13362,0.56483,0.13362,0.13362,0.23057,0.16046,0.20837,0.1956,0.22159,0.74992,0.74885,0.73384,0.7333,0.7369,0.16478,0.1647,0.16315,0.16328,0.1577,0.54391,0.54391,0.54391,0.54466,0.57447,0.19367,0.27487,0.16106,0.1644,0.38915,0.19568,0.57625,0.19397,0.62678,0.23308,0.39839,0.12558,0.13008,0.06848,0.68204,0.13001,0.18326,0.18628,0.18797,0.20272,0.18718,0.57447,0.54466,0.4676,0.55468,0.41215,0.33727,0.38472,0.1392,0.39781,0.43429,0.43231,0.43943,0.45488,0.43166,0.36281,0.33595,0.33029,0.38971,0.41179,0.23737,0.22868,0.22117,0.21997,0.21164,0.31014,0.2885,0.31402,0.26304,0.23728,0.58311,0.57918,0.57718,0.58697,0.55864,0.07946,0.22185,0.23495,0.24172,0.2472,0.2449,0.66141,0.64897,0.65602,0.66427,0.54331,0.14632,0.38263,0.26675,0.20849,0.15338,0.29999,0.35855,0.34533,0.32025,0.37005,0.1644,0.14945,0.16106,0.27529,0.38915,0.29815,0.08837,0.08866,0.08655,0.08775,0.08462,0.70803,0.71019,0.6954,0.64984,0.68556
67,0.31513,0.3019,0.31642,0.26588,0.27155,0.20081,0.67569,0.23751,0.23985,0.25145,0.14337,0.39203,0.28254,0.21577,0.16195,0.08052,0.08353,0.07752,0.07099,0.07283,0.31578,0.31663,0.31823,0.31156,0.31228,0.43016,0.55291,0.44053,0.42993,0.43355,0.57535,0.57535,0.11867,0.11867,0.57926,0.32693,0.24051,0.25835,0.24089,0.25777,0.14337,0.39203,0.28254,0.21577,0.16195,0.30229,0.2975,0.23771,0.22722,0.28268,0.456,0.19018,0.31495,0.44764,0.429,0.52636,0.40991,0.5298,0.45725,0.54577,0.31156,0.31228,0.31303,0.31578,0.31663,0.92961,0.85241,1.0,0.92961,0.70326,0.57535,0.11867,0.57535,0.11867,0.11867,0.23882,0.1526,0.21818,0.21677,0.24097,0.75039,0.75179,0.72617,0.73533,0.75274,0.17052,0.16482,0.16648,0.16731,0.15963,0.56959,0.56959,0.56959,0.57006,0.57926,0.20546,0.29096,0.16939,0.17014,0.38598,0.19913,0.24051,0.20081,0.67569,0.23751,0.4542,0.12631,0.13192,0.06469,0.69254,0.1291,0.18395,0.18712,0.18457,0.19161,0.18675,0.57926,0.57006,0.50699,0.5737,0.18386,0.34828,0.42459,0.14868,0.43082,0.43482,0.43797,0.44421,0.4587,0.43494,0.39187,0.36147,0.35569,0.39868,0.42134,0.2405,0.20978,0.23221,0.23605,0.22354,0.32178,0.29257,0.31156,0.26206,0.27723,0.5608,0.55926,0.5698,0.56252,0.53415,0.07804,0.27672,0.23881,0.24616,0.25079,0.25139,0.69418,0.68875,0.68542,0.70245,0.58428,0.14337,0.39203,0.28254,0.21577,0.16195,0.30356,0.36039,0.33078,0.3224,0.36481,0.17014,0.15133,0.16939,0.2852,0.38598,0.3269,0.08881,0.08792,0.08745,0.08791,0.08355,0.72976,0.71564,0.7234,0.6798,0.6738
68,0.31082,0.29756,0.31161,0.2697,0.27697,0.20043,0.67617,0.23549,0.62174,0.23409,0.15161,0.39306,0.2924,0.21028,0.16468,0.08203,0.08064,0.07893,0.0777,0.0732,0.30918,0.3148,0.31805,0.3079,0.30383,0.42781,0.56911,0.43896,0.42991,0.43544,0.56245,0.56245,0.10868,0.10868,0.5688,0.33736,0.23835,0.25341,0.23893,0.25258,0.15161,0.39306,0.2924,0.21028,0.16468,0.30656,0.30348,0.23911,0.22313,0.28341,0.45528,0.19043,0.31162,0.44823,0.42878,0.53344,0.40754,0.54097,0.45075,0.54441,0.3079,0.30383,0.30434,0.30918,0.3148,1.0,0.85252,0.92961,1.0,0.69993,0.56245,0.10868,0.56245,0.10868,0.10868,0.23315,0.15803,0.22287,0.21873,0.24412,0.74617,0.75322,0.7235,0.73175,0.74396,0.16651,0.16674,0.16686,0.16812,0.16113,0.57009,0.57009,0.57009,0.57058,0.5688,0.19681,0.29458,0.16414,0.16858,0.37591,0.20352,0.6193,0.20043,0.67617,0.23549,0.46392,0.12406,0.13358,0.06387,0.69509,0.13212,0.18171,0.18249,0.18181,0.1859,0.18473,0.5688,0.57058,0.51003,0.57353,0.43186,0.34424,0.42337,0.16037,0.43228,0.4307,0.43069,0.44023,0.45063,0.42812,0.39533,0.3607,0.35408,0.39682,0.41946,0.25034,0.2423,0.23132,0.24066,0.22384,0.31954,0.28198,0.31325,0.26365,0.27858,0.56018,0.5622,0.55973,0.5646,0.53549,0.07617,0.27006,0.23544,0.24323,0.24463,0.25028,0.70504,0.6994,0.69589,0.71136,0.59138,0.15161,0.39306,0.2924,0.21028,0.16468,0.29564,0.36641,0.32181,0.31898,0.36872,0.16858,0.15112,0.16414,0.28843,0.37591,0.32701,0.08855,0.0875,0.08944,0.08778,0.0847,0.72936,0.72525,0.73484,0.67891,0.66105
