,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_comp_0,default_comp_1,default_comp_2,default_comp_3,default_comp_4,default_comp_5,default_comp_6,default_comp_7,default_comp_8,default_comp_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_pdb70_0,default_pdb70_1,default_pdb70_2,default_pdb70_3,default_pdb70_4,default_pdb70_5,default_pdb70_6,default_pdb70_7,default_pdb70_8,default_pdb70_9,default_pdb_0,default_pdb_1,default_pdb_2,default_pdb_3,default_pdb_4,default_pdb_5,default_pdb_6,default_pdb_7,default_pdb_8,default_pdb_9,default_struct_0,default_struct_1,default_struct_2,default_struct_3,default_struct_4,default_struct_5,default_struct_6,default_struct_7,default_struct_8,default_struct_9,default_uniref30_0,default_uniref30_1,default_uniref30_2,default_uniref30_3,default_uniref30_4,default_uniref30_5,default_uniref30_6,default_uniref30_7,default_uniref30_8,default_uniref30_9,iter_1_0,iter_1_1,iter_1_2,iter_1_3,iter_1_4,iter_1_5,iter_1_6,iter_1_7,iter_1_8,iter_1_9,iter_2_0,iter_2_1,iter_2_2,iter_2_3,iter_2_4,iter_2_5,iter_2_6,iter_2_7,iter_2_8,iter_2_9,iter_3_0,iter_3_1,iter_3_2,iter_3_3,iter_3_4,iter_3_5,iter_3_6,iter_3_7,iter_3_8,iter_3_9,iter_4_0,iter_4_1,iter_4_2,iter_4_3,iter_4_4,iter_4_5,iter_4_6,iter_4_7,iter_4_8,iter_4_9,iter_5_0,iter_5_1,iter_5_2,iter_5_3,iter_5_4,iter_5_5,iter_5_6,iter_5_7,iter_5_8,iter_5_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4,pdb_iter_uniref_a3m_0,pdb_iter_uniref_a3m_1,pdb_iter_uniref_a3m_2,pdb_iter_uniref_a3m_3,pdb_iter_uniref_a3m_4,pdb_iter_uniref_a3m_5,pdb_iter_uniref_a3m_6,pdb_iter_uniref_a3m_7,pdb_iter_uniref_a3m_8,pdb_iter_uniref_a3m_9,spec_af_0,spec_af_1,spec_af_2,spec_af_3,spec_af_4,spec_af_5,spec_af_6,spec_af_7,spec_af_8,spec_af_9,spec_comp_0,spec_comp_1,spec_comp_2,spec_comp_3,spec_comp_4,spec_comp_5,spec_comp_6,spec_comp_7,spec_comp_8,spec_comp_9,spec_iter_uniprot_sto_0,spec_iter_uniprot_sto_1,spec_iter_uniprot_sto_2,spec_iter_uniprot_sto_3,spec_iter_uniprot_sto_4,spec_iter_uniprot_sto_5,spec_iter_uniprot_sto_6,spec_iter_uniprot_sto_7,spec_iter_uniprot_sto_8,spec_iter_uniprot_sto_9,spec_iter_uniref_a3m_0,spec_iter_uniref_a3m_1,spec_iter_uniref_a3m_2,spec_iter_uniref_a3m_3,spec_iter_uniref_a3m_4,spec_iter_uniref_a3m_5,spec_iter_uniref_a3m_6,spec_iter_uniref_a3m_7,spec_iter_uniref_a3m_8,spec_iter_uniref_a3m_9,spec_iter_uniref_sto_0,spec_iter_uniref_sto_1,spec_iter_uniref_sto_2,spec_iter_uniref_sto_3,spec_iter_uniref_sto_4,spec_iter_uniref_sto_5,spec_iter_uniref_sto_6,spec_iter_uniref_sto_7,spec_iter_uniref_sto_8,spec_iter_uniref_sto_9,spec_pdb70_0,spec_pdb70_1,spec_pdb70_2,spec_pdb70_3,spec_pdb70_4,spec_pdb70_5,spec_pdb70_6,spec_pdb70_7,spec_pdb70_8,spec_pdb70_9,spec_pdb_0,spec_pdb_1,spec_pdb_2,spec_pdb_3,spec_pdb_4,spec_pdb_5,spec_pdb_6,spec_pdb_7,spec_pdb_8,spec_pdb_9,spec_struct_0,spec_struct_1,spec_struct_2,spec_struct_3,spec_struct_4,spec_struct_5,spec_struct_6,spec_struct_7,spec_struct_8,spec_struct_9,uniclust_oxmatch_a3m_0,uniclust_oxmatch_a3m_1,uniclust_oxmatch_a3m_2,uniclust_oxmatch_a3m_3,uniclust_oxmatch_a3m_4,uniclust_oxmatch_a3m_5,uniclust_oxmatch_a3m_6,uniclust_oxmatch_a3m_7,uniclust_oxmatch_a3m_8,uniclust_oxmatch_a3m_9
43,0.98943,0.99105,0.99349,0.99865,0.99757,0.99606,0.99612,0.99365,0.9935,0.99579,0.99601,0.99456,0.99444,0.99484,0.99482,0.99364,0.98904,0.99099,0.99584,0.99667,0.98951,0.99669,0.99325,0.99623,0.99312,0.99709,0.9923,0.99627,0.99383,0.99443,0.99403,0.99377,0.99343,0.99847,0.99924,0.99032,0.99703,0.99711,0.99198,0.99294,0.99353,0.99681,0.99724,1.0,0.99962,0.99569,0.98943,0.99362,0.99759,0.99656,0.99473,0.99589,0.99073,0.98878,0.98892,0.99034,0.99082,0.99098,0.99676,0.99931,0.99318,0.99952,0.99452,0.99072,0.99369,0.99662,0.99057,0.99275,0.99555,0.99873,0.99388,0.99816,0.99283,0.99414,0.99594,0.99221,0.98761,0.99254,0.994,0.99292,0.99325,0.99417,0.99162,0.99318,0.99224,0.99149,0.99185,0.9164,0.91319,0.91404,0.91181,0.99258,0.91611,0.98034,0.99269,0.98745,0.98765,0.9112,0.91185,0.91743,0.91694,0.99194,0.98439,0.98413,0.99181,0.9883,0.91104,0.98835,0.91459,0.91567,0.91676,0.98383,0.99234,0.98628,0.98423,0.98799,0.91463,0.91536,0.91774,0.91751,0.99101,0.97085,0.98458,0.98841,0.98893,0.99006,0.99025,0.99019,0.99033,0.99042,0.99162,0.99106,0.91489,0.91431,0.91602,0.99102,0.99113,0.98991,0.992,0.9919,0.99355,0.99355,0.99568,0.99335,0.99338,0.99576,0.99438,0.99439,0.99451,0.99458,0.91462,0.99049,0.91544,0.99111,0.9907,0.98871,0.9861,0.99109,0.99101,0.97763,0.99176,0.99235,0.96954,0.9863,0.98565,0.89063,0.99064,0.98774,0.97664,0.99125,0.91543,0.91585,0.99004,0.91678,0.91241,0.98939,0.99048,0.98912,0.98934,0.99111,0.99353,0.99347,0.98915,0.98948,0.90925,0.99226,0.99164,0.97128,0.99296,0.9955,0.91551,0.91448,0.38252,0.99128,0.99091,0.99129,0.99107,0.99065,0.99183,0.98902,0.91211,0.99104,0.91546,0.91503,0.99158,0.91605,0.98274,0.99055,0.98682,0.99064,0.99149,0.99205,0.99365,0.91417,0.9906,0.99085,0.98168,0.98881,0.99176,0.98841,0.91538,0.91503,0.91252,0.91422,0.91242,0.99061,0.98975,0.99017,0.98928,0.9851
44,0.98878,0.99038,0.99289,0.99758,0.99656,0.99544,0.99551,0.99299,0.99286,0.99583,0.99608,0.99424,0.99417,0.99446,0.99446,0.99426,0.98866,0.99035,0.99585,0.99771,0.99052,0.99771,0.99452,0.99606,0.99413,0.99659,0.9919,0.99589,0.99385,0.99485,0.99441,0.99316,0.99303,0.99823,0.99939,0.9897,0.99639,0.99638,0.99216,0.99296,0.99382,0.99665,0.99739,0.99962,1.0,0.99537,0.98892,0.99383,0.99827,0.9974,0.99461,0.99594,0.99148,0.98977,0.98965,0.98975,0.99002,0.99008,0.99593,0.9987,0.99323,0.99903,0.99458,0.98963,0.99271,0.9962,0.98995,0.99234,0.99504,0.99923,0.99419,0.99912,0.99323,0.99377,0.9953,0.99244,0.98898,0.99352,0.99371,0.99331,0.99288,0.99405,0.9921,0.99309,0.99243,0.99214,0.99222,0.9174,0.91398,0.91453,0.91302,0.99274,0.9171,0.98095,0.99267,0.98831,0.98852,0.91191,0.91265,0.91803,0.91774,0.99228,0.98547,0.98522,0.99239,0.9891,0.91196,0.9888,0.91532,0.91621,0.91757,0.98513,0.99324,0.98732,0.98554,0.98878,0.915,0.91581,0.91834,0.91806,0.99191,0.97171,0.98552,0.98945,0.98939,0.98938,0.98945,0.98944,0.9896,0.98971,0.9901,0.98956,0.91456,0.91433,0.91607,0.99117,0.99135,0.98976,0.99207,0.99199,0.99284,0.99279,0.99499,0.99336,0.99341,0.99508,0.9942,0.99419,0.99414,0.99419,0.91465,0.99116,0.91593,0.98942,0.98891,0.98844,0.98592,0.99116,0.99122,0.9771,0.99077,0.99192,0.96956,0.98662,0.98711,0.8911,0.99005,0.98946,0.97843,0.99232,0.91525,0.91583,0.99079,0.91573,0.91283,0.99048,0.99036,0.99026,0.98926,0.99056,0.9932,0.99308,0.98873,0.98907,0.90966,0.99231,0.99102,0.96962,0.99267,0.99598,0.91534,0.91457,0.38319,0.99077,0.99089,0.98989,0.99118,0.99027,0.99149,0.98884,0.91174,0.99149,0.91551,0.91323,0.99174,0.91441,0.98222,0.99005,0.9864,0.9909,0.99057,0.99101,0.99353,0.91407,0.99065,0.99086,0.9816,0.99015,0.99142,0.98957,0.91592,0.91577,0.91261,0.91381,0.91233,0.99078,0.98917,0.98986,0.98915,0.98535
45,0.99153,0.99244,0.99487,0.99522,0.99615,0.99706,0.99705,0.99464,0.99462,0.99713,0.99718,0.99562,0.99555,0.99528,0.99528,0.98731,0.99403,0.99303,0.99751,0.99523,0.99168,0.99357,0.99483,0.99763,0.99438,0.99771,0.99416,0.99687,0.99562,0.9967,0.99652,0.99407,0.99456,0.99447,0.99468,0.99229,0.99669,0.99664,0.9946,0.9977,0.99589,0.99588,0.99603,0.99569,0.99537,1.0,0.99408,0.9967,0.99579,0.99276,0.99688,0.99054,0.99148,0.99137,0.99066,0.99214,0.99191,0.99125,0.99612,0.99622,0.99514,0.99626,0.99634,0.99137,0.99445,0.99785,0.99182,0.99453,0.99612,0.99335,0.99583,0.99404,0.99557,0.99492,0.99597,0.99052,0.9884,0.99264,0.99198,0.99298,0.98949,0.9909,0.98812,0.98956,0.99044,0.98972,0.98954,0.91649,0.91104,0.91338,0.91206,0.98713,0.91692,0.97694,0.98717,0.98483,0.98557,0.91163,0.91185,0.91696,0.91704,0.98774,0.98232,0.98199,0.98782,0.98612,0.91128,0.98645,0.91402,0.9148,0.91674,0.98526,0.99042,0.98469,0.9834,0.98565,0.91359,0.9138,0.91668,0.91635,0.98796,0.97093,0.98215,0.98592,0.98655,0.9919,0.99174,0.99178,0.99182,0.99182,0.9898,0.98898,0.91285,0.91414,0.91651,0.993,0.99313,0.98918,0.9898,0.99,0.99477,0.99467,0.99693,0.9948,0.99473,0.99697,0.99531,0.99528,0.99463,0.99467,0.91354,0.99213,0.91648,0.98864,0.98937,0.98704,0.98507,0.99111,0.9922,0.97529,0.99297,0.99371,0.96826,0.98887,0.98673,0.89326,0.99261,0.98554,0.97692,0.98767,0.91402,0.91565,0.99346,0.91653,0.91559,0.99222,0.98891,0.99201,0.98832,0.9877,0.99494,0.99451,0.9917,0.99193,0.91331,0.99429,0.99172,0.97147,0.99293,0.99458,0.91386,0.91272,0.38018,0.995,0.99453,0.99092,0.99311,0.99413,0.99082,0.98675,0.91054,0.99304,0.91758,0.91432,0.992,0.91543,0.98067,0.98983,0.98516,0.99102,0.99225,0.99173,0.99057,0.9119,0.99444,0.99295,0.97824,0.99127,0.98806,0.99105,0.91542,0.917,0.91658,0.91628,0.91099,0.99444,0.99175,0.99371,0.9887,0.98962
46,0.99782,0.99805,0.99651,0.98968,0.99022,0.99241,0.9924,0.99571,0.99573,0.99189,0.99186,0.99444,0.9944,0.99499,0.995,0.97945,0.99985,0.99868,0.99132,0.98824,0.99554,0.9862,0.98742,0.9923,0.98898,0.99276,0.99695,0.99143,0.99128,0.99089,0.99097,0.99551,0.99539,0.99012,0.98811,0.99786,0.99135,0.99114,0.99269,0.99634,0.99171,0.99066,0.98933,0.98943,0.98892,0.99408,1.0,0.99095,0.98877,0.98539,0.99297,0.98277,0.99598,0.99483,0.99428,0.99801,0.99772,0.99635,0.99071,0.99036,0.99301,0.98996,0.99164,0.99669,0.99437,0.99257,0.99685,0.99674,0.99259,0.98656,0.99216,0.98753,0.99105,0.99518,0.99366,0.9896,0.985,0.9909,0.99251,0.99319,0.98905,0.99145,0.98582,0.98817,0.98943,0.98795,0.98795,0.91554,0.9078,0.91264,0.90907,0.9883,0.91596,0.97658,0.98781,0.98114,0.98175,0.9153,0.91573,0.91703,0.91705,0.98955,0.97976,0.97928,0.9894,0.98272,0.91501,0.98315,0.91688,0.91749,0.91678,0.98902,0.99051,0.982,0.98066,0.98208,0.91316,0.91648,0.91665,0.91627,0.99079,0.97488,0.97947,0.98371,0.98305,0.99796,0.99786,0.99787,0.99789,0.99786,0.99109,0.99043,0.91293,0.91465,0.91583,0.99324,0.9933,0.98868,0.98889,0.98918,0.9956,0.99556,0.99244,0.99406,0.99399,0.99245,0.99405,0.99412,0.99451,0.99446,0.91232,0.99094,0.91508,0.99094,0.9916,0.9881,0.98623,0.99243,0.9931,0.97496,0.99614,0.99441,0.96635,0.98736,0.98428,0.89142,0.99779,0.98253,0.97421,0.9908,0.9134,0.91433,0.99404,0.91829,0.91608,0.99071,0.98924,0.99052,0.98858,0.98966,0.99451,0.99469,0.99763,0.99764,0.91192,0.9942,0.99728,0.97267,0.99366,0.99301,0.91271,0.91299,0.37936,0.99497,0.9957,0.99341,0.99426,0.99383,0.99067,0.98763,0.91242,0.9923,0.91703,0.91632,0.99322,0.91739,0.98177,0.98936,0.98457,0.99205,0.99491,0.99367,0.98939,0.91232,0.99538,0.99429,0.97918,0.98933,0.9874,0.98912,0.91422,0.91576,0.91764,0.92043,0.91166,0.9939,0.99584,0.99344,0.98925,0.99046
47,0.99231,0.9925,0.99512,0.99408,0.99578,0.99595,0.99591,0.99334,0.99338,0.99647,0.99654,0.99461,0.9946,0.99406,0.99407,0.98485,0.9913,0.99261,0.99913,0.99507,0.98829,0.99224,0.99204,0.9989,0.99165,0.99776,0.995,0.99796,0.99831,0.99947,0.99964,0.99443,0.99552,0.99287,0.99291,0.99295,0.99705,0.99677,0.99807,0.99519,0.99901,0.99603,0.99606,0.99362,0.99383,0.9967,0.99095,1.0,0.99557,0.99141,0.9987,0.9884,0.99141,0.98858,0.98739,0.99261,0.99203,0.9915,0.99647,0.99527,0.99816,0.99484,0.99911,0.99134,0.99483,0.99841,0.99267,0.9952,0.99711,0.99172,0.99866,0.99282,0.99923,0.99574,0.99635,0.98702,0.98617,0.9902,0.99093,0.99105,0.98821,0.98875,0.98285,0.98555,0.98691,0.98462,0.98417,0.91566,0.9095,0.91171,0.91179,0.98488,0.91658,0.97708,0.98507,0.97939,0.98052,0.91019,0.91083,0.9155,0.91609,0.98652,0.98369,0.98303,0.9867,0.98089,0.91057,0.98123,0.91249,0.91306,0.91565,0.98464,0.99067,0.98565,0.98557,0.98029,0.91163,0.91176,0.91506,0.91459,0.98765,0.96858,0.98288,0.98714,0.98197,0.99227,0.99185,0.99197,0.99201,0.99198,0.98561,0.98485,0.91035,0.91232,0.91487,0.9908,0.99118,0.98578,0.98983,0.99007,0.99348,0.99334,0.99585,0.99367,0.99357,0.99583,0.99397,0.99395,0.99299,0.993,0.9118,0.98926,0.91529,0.98748,0.98646,0.98484,0.98354,0.99231,0.99096,0.97507,0.99285,0.99511,0.96946,0.99192,0.98879,0.89295,0.99248,0.98493,0.98035,0.98605,0.9122,0.91391,0.99283,0.91438,0.9159,0.98956,0.9863,0.98961,0.98578,0.98761,0.99609,0.99534,0.99259,0.99276,0.9144,0.99579,0.99125,0.97242,0.99268,0.9941,0.91186,0.91065,0.38187,0.99211,0.99284,0.98683,0.99419,0.99099,0.98811,0.98457,0.90817,0.99029,0.9165,0.91144,0.99231,0.91259,0.97848,0.98741,0.98397,0.99184,0.9879,0.98738,0.98979,0.90952,0.99361,0.99435,0.97719,0.9884,0.98795,0.98909,0.91459,0.91659,0.91769,0.91496,0.90883,0.99094,0.98978,0.99075,0.98589,0.99022
48,0.98883,0.98996,0.99289,0.99535,0.99695,0.99605,0.99608,0.99306,0.99299,0.99642,0.99669,0.99447,0.99447,0.99464,0.99466,0.99375,0.98874,0.99035,0.99725,0.99964,0.99198,0.99732,0.99672,0.99696,0.99639,0.99615,0.99197,0.99721,0.99562,0.99593,0.99558,0.99379,0.99401,0.99606,0.99702,0.98981,0.99718,0.99719,0.99334,0.99291,0.99494,0.99814,0.99903,0.99759,0.99827,0.99579,0.98877,0.99557,1.0,0.99643,0.99598,0.99455,0.99329,0.99158,0.99148,0.98963,0.98969,0.99079,0.99666,0.99683,0.99418,0.99729,0.99558,0.99018,0.99365,0.99637,0.99098,0.99229,0.99621,0.9969,0.99501,0.99735,0.99446,0.99436,0.99564,0.99281,0.99007,0.99422,0.99327,0.9934,0.99205,0.99356,0.99113,0.99225,0.99283,0.99143,0.99124,0.91876,0.91501,0.91702,0.91525,0.9919,0.91854,0.98301,0.9921,0.98744,0.98811,0.91429,0.91475,0.91897,0.91898,0.99253,0.98756,0.98718,0.99288,0.98854,0.91436,0.98817,0.91652,0.9172,0.91883,0.98779,0.99407,0.9895,0.98832,0.98805,0.91709,0.91666,0.91908,0.91876,0.99215,0.97341,0.98742,0.99124,0.98892,0.9892,0.98917,0.9892,0.98935,0.98936,0.98884,0.98846,0.91563,0.91605,0.9179,0.99188,0.99224,0.99143,0.99359,0.99354,0.99298,0.99291,0.99559,0.99373,0.99376,0.99565,0.99432,0.99426,0.99408,0.99421,0.9162,0.99263,0.9182,0.98879,0.98807,0.99002,0.98765,0.99246,0.99238,0.97839,0.99083,0.99291,0.97024,0.98826,0.98986,0.89364,0.99026,0.99007,0.98108,0.99212,0.91639,0.91703,0.99177,0.91596,0.91432,0.99178,0.99132,0.99184,0.99104,0.99058,0.99405,0.99386,0.98897,0.98937,0.9112,0.9931,0.99046,0.97061,0.99366,0.99595,0.91644,0.91588,0.38274,0.99162,0.99133,0.98894,0.99205,0.99058,0.99205,0.98991,0.91221,0.99285,0.91755,0.91295,0.99292,0.9142,0.9838,0.99079,0.98754,0.99242,0.98955,0.98988,0.99389,0.91522,0.99117,0.99159,0.98279,0.99133,0.99216,0.99131,0.91768,0.91892,0.91417,0.91482,0.91394,0.99131,0.98949,0.99007,0.99061,0.98643
49,0.98378,0.98553,0.9885,0.99482,0.99273,0.99189,0.99192,0.98932,0.98923,0.99274,0.99316,0.99039,0.99033,0.99133,0.99138,0.99647,0.98509,0.98668,0.99417,0.99643,0.98936,0.99944,0.99485,0.9939,0.99366,0.99255,0.9876,0.99167,0.9897,0.99211,0.99151,0.98974,0.98956,0.99683,0.99838,0.98472,0.99223,0.99222,0.98884,0.98957,0.99084,0.99392,0.99509,0.99656,0.9974,0.99276,0.98539,0.99141,0.99643,1.0,0.99239,0.99859,0.98967,0.98902,0.98878,0.9849,0.985,0.98556,0.99171,0.99491,0.98958,0.99536,0.99088,0.98532,0.98876,0.99216,0.98537,0.98807,0.99077,0.99858,0.99134,0.99874,0.99029,0.99005,0.99167,0.98982,0.98734,0.99104,0.98911,0.98943,0.98896,0.9906,0.99012,0.99035,0.98996,0.98948,0.98952,0.91518,0.91384,0.91241,0.91243,0.99037,0.91455,0.97704,0.99015,0.98676,0.98669,0.91065,0.90979,0.91618,0.91574,0.99014,0.98425,0.98396,0.98962,0.9869,0.90891,0.98701,0.91285,0.91402,0.91561,0.98206,0.99082,0.98617,0.98394,0.98713,0.91419,0.91357,0.91648,0.91611,0.98911,0.96815,0.98417,0.98781,0.98812,0.98419,0.98409,0.98408,0.98435,0.98437,0.98572,0.9852,0.91099,0.91268,0.91336,0.98673,0.98715,0.98654,0.98944,0.98924,0.989,0.98886,0.99101,0.98992,0.98994,0.99114,0.9903,0.99027,0.99037,0.99047,0.91295,0.9884,0.91374,0.98509,0.98466,0.98452,0.98162,0.9866,0.98696,0.97329,0.98569,0.9866,0.96601,0.98229,0.98464,0.89118,0.98589,0.98889,0.97703,0.99078,0.91362,0.9153,0.98721,0.9131,0.90951,0.98801,0.98682,0.98781,0.98617,0.98682,0.98794,0.98791,0.9838,0.98435,0.90788,0.98931,0.987,0.96504,0.98828,0.99328,0.91372,0.91157,0.38358,0.98761,0.9867,0.98552,0.98696,0.98653,0.98874,0.98509,0.90838,0.9886,0.91297,0.91034,0.98727,0.91119,0.97822,0.98723,0.98277,0.98637,0.98646,0.98727,0.99078,0.91088,0.9863,0.98629,0.97734,0.98793,0.98843,0.98721,0.91515,0.91497,0.90844,0.9104,0.90973,0.98759,0.98484,0.98603,0.98477,0.98099
50,0.99387,0.99447,0.99693,0.99526,0.99688,0.99659,0.99656,0.99565,0.99566,0.99643,0.99654,0.99641,0.99636,0.99632,0.99632,0.98612,0.99307,0.99477,0.99912,0.99538,0.99046,0.99322,0.99267,0.99914,0.99366,0.998,0.99646,0.99813,0.99852,0.99824,0.9985,0.99667,0.99737,0.99465,0.99386,0.9946,0.99803,0.99753,0.99812,0.99621,0.99884,0.99775,0.99674,0.99473,0.99461,0.99688,0.99297,0.9987,0.99598,0.99239,1.0,0.98977,0.99331,0.99098,0.99026,0.99432,0.99411,0.99395,0.99731,0.99619,0.99864,0.99574,0.99895,0.99404,0.99717,0.99836,0.99455,0.99672,0.99834,0.99258,0.99891,0.99366,0.99847,0.99759,0.99849,0.98996,0.98692,0.99213,0.99355,0.99312,0.99057,0.99145,0.98582,0.98855,0.98993,0.98741,0.98714,0.91767,0.91139,0.91471,0.91296,0.98789,0.9182,0.98046,0.98822,0.98136,0.98239,0.91327,0.91361,0.91784,0.91817,0.98943,0.98537,0.98476,0.9893,0.98296,0.91316,0.98338,0.91462,0.91541,0.91772,0.98687,0.99297,0.98728,0.98663,0.98231,0.91469,0.91431,0.91761,0.9172,0.98985,0.97169,0.98482,0.98914,0.98415,0.99401,0.9938,0.99384,0.9939,0.99386,0.98862,0.9878,0.91371,0.91604,0.9173,0.99284,0.99306,0.98897,0.99236,0.99257,0.99575,0.99566,0.99647,0.99536,0.99529,0.99647,0.99579,0.9958,0.99539,0.99541,0.91489,0.99123,0.91734,0.99048,0.98957,0.98843,0.98706,0.99436,0.99313,0.97867,0.99509,0.99625,0.97072,0.99095,0.98839,0.89387,0.99468,0.98592,0.98038,0.98929,0.91543,0.91701,0.99373,0.91726,0.91694,0.99086,0.9897,0.99079,0.98928,0.99044,0.99728,0.99673,0.99405,0.9943,0.91451,0.99714,0.99405,0.97378,0.99509,0.99619,0.91513,0.91396,0.38019,0.99421,0.99438,0.98964,0.99549,0.99307,0.9915,0.98825,0.91162,0.9923,0.91852,0.91459,0.99431,0.91566,0.98254,0.99089,0.98747,0.99376,0.99034,0.99004,0.99295,0.91303,0.99476,0.99552,0.98107,0.98962,0.99142,0.99027,0.91814,0.91867,0.9182,0.91695,0.91329,0.99263,0.99185,0.99267,0.98933,0.99076
51,0.98107,0.98293,0.98583,0.99409,0.9917,0.98996,0.99,0.98696,0.98684,0.9902,0.99064,0.98772,0.98762,0.98897,0.98898,0.99756,0.98239,0.98436,0.99156,0.99429,0.98646,0.99783,0.9928,0.99157,0.99165,0.99029,0.9847,0.98943,0.9868,0.98899,0.98838,0.98742,0.98692,0.99587,0.99739,0.98212,0.99044,0.99061,0.98551,0.98665,0.98763,0.99228,0.99354,0.99589,0.99594,0.99054,0.98277,0.9884,0.99455,0.99859,0.98977,1.0,0.9868,0.9863,0.98658,0.98226,0.98269,0.98348,0.99015,0.99362,0.98642,0.99404,0.98801,0.98353,0.9869,0.98975,0.98279,0.98523,0.98846,0.99761,0.98803,0.99671,0.98692,0.98749,0.98971,0.98912,0.98516,0.98882,0.98759,0.98714,0.98817,0.98941,0.99005,0.99049,0.98942,0.98837,0.98893,0.91289,0.91328,0.91153,0.91069,0.99037,0.91214,0.97623,0.99056,0.98631,0.98603,0.90912,0.90797,0.91437,0.91356,0.98944,0.98281,0.98254,0.98818,0.98626,0.90703,0.98676,0.91093,0.91242,0.91353,0.97969,0.98877,0.98484,0.98206,0.98665,0.91359,0.91226,0.91473,0.91451,0.98708,0.96633,0.98305,0.98617,0.98807,0.98157,0.98169,0.98159,0.98186,0.98185,0.98649,0.9862,0.91115,0.9119,0.91237,0.98476,0.98506,0.98618,0.98899,0.98865,0.9867,0.98659,0.98909,0.98721,0.9872,0.98922,0.98767,0.98763,0.98814,0.98824,0.91366,0.98672,0.91231,0.9858,0.98563,0.98425,0.98114,0.98457,0.98496,0.97322,0.9838,0.98419,0.96589,0.97959,0.98191,0.89154,0.9838,0.98673,0.97429,0.98898,0.91453,0.9149,0.98424,0.91267,0.9069,0.98563,0.98646,0.98546,0.98566,0.98638,0.98545,0.98557,0.98104,0.98165,0.90538,0.98664,0.98493,0.96508,0.98663,0.99111,0.91365,0.91109,0.38265,0.98595,0.98413,0.98565,0.98428,0.98488,0.98869,0.98519,0.90788,0.9869,0.91152,0.9115,0.98513,0.91193,0.97848,0.98739,0.98268,0.98426,0.98551,0.987,0.99067,0.91085,0.98351,0.98363,0.97755,0.98548,0.98873,0.98484,0.91347,0.91294,0.906,0.90851,0.90942,0.98558,0.983,0.9843,0.98438,0.97844
52,0.99573,0.99606,0.99532,0.98874,0.9905,0.99238,0.99239,0.99531,0.99534,0.99283,0.99295,0.99463,0.99471,0.99542,0.99548,0.98532,0.9962,0.99679,0.99217,0.9937,0.99849,0.99089,0.99143,0.99249,0.99276,0.99142,0.99577,0.99224,0.99239,0.9917,0.99154,0.99588,0.9958,0.99131,0.99004,0.99617,0.99183,0.99163,0.993,0.99365,0.99229,0.99342,0.99285,0.99073,0.99148,0.99148,0.99598,0.99141,0.99329,0.98967,0.99331,0.9868,1.0,0.99785,0.99744,0.99623,0.99581,0.99617,0.99095,0.99016,0.99319,0.99052,0.99186,0.99578,0.99407,0.99164,0.9968,0.99546,0.99312,0.98967,0.99268,0.99097,0.99158,0.99532,0.99355,0.99262,0.98835,0.994,0.99394,0.9947,0.99105,0.99428,0.98978,0.99099,0.99245,0.99119,0.99095,0.91945,0.9123,0.91721,0.91348,0.99312,0.91947,0.9824,0.99258,0.98498,0.98551,0.91986,0.92018,0.92022,0.92042,0.99454,0.98537,0.98478,0.99478,0.98652,0.91974,0.98607,0.92049,0.92082,0.92038,0.9936,0.99525,0.9875,0.98647,0.98575,0.91762,0.91997,0.92002,0.91971,0.99542,0.97871,0.98493,0.98935,0.98613,0.99585,0.99569,0.99575,0.99584,0.99582,0.98964,0.98932,0.9159,0.91776,0.9187,0.99367,0.99396,0.99163,0.99305,0.99321,0.99501,0.99492,0.99209,0.99501,0.99501,0.99214,0.99454,0.99454,0.99492,0.99494,0.91551,0.99359,0.91872,0.99009,0.98944,0.99075,0.98874,0.9944,0.99423,0.97759,0.99438,0.99437,0.96897,0.98824,0.98912,0.89341,0.99655,0.98839,0.9798,0.99627,0.91616,0.91735,0.99476,0.9177,0.91716,0.9933,0.99174,0.99343,0.99168,0.99146,0.99456,0.9948,0.99609,0.99637,0.91189,0.99478,0.99648,0.97178,0.99473,0.99538,0.91574,0.91661,0.38239,0.99366,0.99439,0.99134,0.99481,0.99241,0.99213,0.99057,0.91378,0.99415,0.91894,0.91463,0.99504,0.91582,0.98473,0.99037,0.98651,0.99431,0.99293,0.99231,0.99304,0.91586,0.99394,0.9945,0.98304,0.9925,0.99104,0.99253,0.91874,0.91924,0.91742,0.91994,0.91477,0.99354,0.99396,0.992,0.99118,0.98967
