,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_comp_0,default_comp_1,default_comp_2,default_comp_3,default_comp_4,default_comp_5,default_comp_6,default_comp_7,default_comp_8,default_comp_9,default_img_0,default_img_1,default_img_2,default_img_3,default_img_4,default_img_5,default_img_6,default_img_7,default_img_8,default_img_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_pdb70_0,default_pdb70_1,default_pdb70_2,default_pdb70_3,default_pdb70_4,default_pdb70_5,default_pdb70_6,default_pdb70_7,default_pdb70_8,default_pdb70_9,default_pdb_0,default_pdb_1,default_pdb_2,default_pdb_3,default_pdb_4,default_pdb_5,default_pdb_6,default_pdb_7,default_pdb_8,default_pdb_9,default_struct_0,default_struct_1,default_struct_2,default_struct_3,default_struct_4,default_struct_5,default_struct_6,default_struct_7,default_struct_8,default_struct_9,default_uniclust30_0,default_uniclust30_1,default_uniclust30_2,default_uniclust30_3,default_uniclust30_4,default_uniclust30_5,default_uniclust30_6,default_uniclust30_7,default_uniclust30_8,default_uniclust30_9,default_uniref30_22_0,default_uniref30_22_1,default_uniref30_22_2,default_uniref30_22_3,default_uniref30_22_4,default_uniref30_22_5,default_uniref30_22_6,default_uniref30_22_7,default_uniref30_22_8,default_uniref30_22_9,img_multimer_0,img_multimer_1,img_multimer_2,img_multimer_3,img_multimer_4,img_multimer_5,img_multimer_6,img_multimer_7,img_multimer_8,img_multimer_9,iter_1_old_0,iter_1_old_1,iter_1_old_2,iter_1_old_3,iter_1_old_4,iter_1_old_5,iter_1_old_6,iter_1_old_7,iter_1_old_8,iter_1_old_9,iter_2_old_0,iter_2_old_1,iter_2_old_2,iter_2_old_3,iter_2_old_4,iter_2_old_5,iter_2_old_6,iter_2_old_7,iter_2_old_8,iter_2_old_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4,pdb_iter_uniref_a3m_0,pdb_iter_uniref_a3m_1,pdb_iter_uniref_a3m_2,pdb_iter_uniref_a3m_3,pdb_iter_uniref_a3m_4,pdb_iter_uniref_a3m_5,pdb_iter_uniref_a3m_6,pdb_iter_uniref_a3m_7,pdb_iter_uniref_a3m_8,pdb_iter_uniref_a3m_9,spec_af_0,spec_af_1,spec_af_2,spec_af_3,spec_af_4,spec_af_5,spec_af_6,spec_af_7,spec_af_8,spec_af_9,spec_comp_0,spec_comp_1,spec_comp_2,spec_comp_3,spec_comp_4,spec_comp_5,spec_comp_6,spec_comp_7,spec_comp_8,spec_comp_9,spec_iter_uniprot_sto_0,spec_iter_uniprot_sto_1,spec_iter_uniprot_sto_2,spec_iter_uniprot_sto_3,spec_iter_uniprot_sto_4,spec_iter_uniprot_sto_5,spec_iter_uniprot_sto_6,spec_iter_uniprot_sto_7,spec_iter_uniprot_sto_8,spec_iter_uniprot_sto_9,spec_iter_uniref_a3m_0,spec_iter_uniref_a3m_1,spec_iter_uniref_a3m_2,spec_iter_uniref_a3m_3,spec_iter_uniref_a3m_4,spec_iter_uniref_a3m_5,spec_iter_uniref_a3m_6,spec_iter_uniref_a3m_7,spec_iter_uniref_a3m_8,spec_iter_uniref_a3m_9,spec_iter_uniref_sto_0,spec_iter_uniref_sto_1,spec_iter_uniref_sto_2,spec_iter_uniref_sto_3,spec_iter_uniref_sto_4,spec_iter_uniref_sto_5,spec_iter_uniref_sto_6,spec_iter_uniref_sto_7,spec_iter_uniref_sto_8,spec_iter_uniref_sto_9,spec_pdb70_0,spec_pdb70_1,spec_pdb70_2,spec_pdb70_3,spec_pdb70_4,spec_pdb70_5,spec_pdb70_6,spec_pdb70_7,spec_pdb70_8,spec_pdb70_9,spec_pdb_0,spec_pdb_1,spec_pdb_2,spec_pdb_3,spec_pdb_4,spec_pdb_5,spec_pdb_6,spec_pdb_7,spec_pdb_8,spec_pdb_9,spec_struct_0,spec_struct_1,spec_struct_2,spec_struct_3,spec_struct_4,spec_struct_5,spec_struct_6,spec_struct_7,spec_struct_8,spec_struct_9,uniclust_oxmatch_a3m_0,uniclust_oxmatch_a3m_1,uniclust_oxmatch_a3m_2,uniclust_oxmatch_a3m_3,uniclust_oxmatch_a3m_4,uniclust_oxmatch_a3m_5,uniclust_oxmatch_a3m_6,uniclust_oxmatch_a3m_7,uniclust_oxmatch_a3m_8,uniclust_oxmatch_a3m_9
59,0.99735,0.99746,0.99967,0.99657,0.99974,0.98075,0.98114,0.98145,0.9822,0.98811,0.98851,0.98974,0.99051,0.98767,0.98584,0.99679,0.99697,0.99833,0.99855,0.99971,0.99965,0.99866,0.99863,0.99898,0.99873,0.99707,0.99704,0.99834,0.99863,0.99867,0.99947,0.9991,0.99881,0.99898,0.99882,0.99835,0.99862,0.99863,0.99857,0.99976,0.99984,0.99897,0.99879,0.9987,0.99673,0.99705,0.99722,0.99836,0.99854,0.99982,0.99986,0.99823,0.9987,0.99879,0.99876,0.99654,0.99687,0.99825,0.99893,1.0,0.9999,0.99817,0.99857,0.99796,0.99528,0.99704,0.99738,0.99857,0.99881,0.99971,0.99972,0.99931,0.99896,0.99902,0.99886,0.99703,0.99734,0.99736,0.99815,0.99946,0.99878,0.99775,0.99584,0.99649,0.98529,0.99812,0.99815,0.99648,0.99742,0.99983,0.9999,0.99911,0.99744,0.99803,0.99827,0.99347,0.99431,0.99771,0.9973,0.99724,0.99766,0.99009,0.99673,0.99657,0.95372,0.98126,0.93922,0.97257,0.96206,0.95982,0.98085,0.54433,0.54119,0.55605,0.50644,0.99221,0.98243,0.96801,0.96272,0.54039,0.552,0.89269,0.93248,0.48627,0.48631,0.99653,0.9979,0.99956,0.99826,0.99887,0.98655,0.97993,0.50086,0.97805,0.95963,0.96696,0.59034,0.57492,0.57685,0.61845,0.97832,0.97867,0.9797,0.97973,0.98607,0.98717,0.99178,0.98904,0.99532,0.99529,0.50289,0.52444,0.51457,0.52584,0.50406,0.55033,0.53438,0.53458,0.56593,0.55523,0.99552,0.99548,0.98029,0.97979,0.98315,0.98225,0.98327,0.98572,0.99696,0.99618,0.50797,0.52744,0.50223,0.55042,0.51472,0.50365,0.54948,0.54705,0.54917,0.55839,0.99678,0.99728,0.98213,0.98278,0.98688,0.98631,0.99263,0.98839,0.99734,0.99833,0.47679,0.48322,0.51744,0.49892,0.50458,0.53597,0.56666,0.54386,0.54752,0.5677,0.50875,0.50235,0.50194,0.53205,0.53186,0.51798,0.5334,0.53502,0.55606,0.55699,0.49234,0.48038,0.48577,0.50651,0.57759,0.55268,0.56554,0.54009,0.53815,0.56584,0.489,0.49466,0.4914,0.56323,0.56377,0.49793,0.50734,0.53918,0.55661,0.51075
60,0.99719,0.99739,0.99966,0.99635,0.99971,0.98151,0.98189,0.98217,0.9829,0.98868,0.98909,0.99034,0.99102,0.98807,0.98634,0.99698,0.99709,0.99847,0.99867,0.99978,0.99956,0.99891,0.99871,0.99894,0.99882,0.9971,0.9971,0.99846,0.99873,0.99867,0.99936,0.99924,0.99886,0.99915,0.99888,0.99838,0.99864,0.99871,0.99861,0.99979,0.99982,0.999,0.99892,0.99869,0.99696,0.99709,0.99728,0.99848,0.99863,0.9999,0.99991,0.99852,0.99876,0.99882,0.99894,0.99661,0.99691,0.99835,0.99901,0.9999,1.0,0.99823,0.9986,0.9981,0.99528,0.99714,0.99744,0.99871,0.99892,0.99981,0.99969,0.99942,0.99897,0.99918,0.99887,0.99705,0.99738,0.99748,0.99825,0.99943,0.99855,0.99789,0.99592,0.99668,0.98491,0.9981,0.9981,0.99657,0.99742,0.99972,0.99985,0.999,0.99751,0.99817,0.99836,0.99328,0.99435,0.99752,0.99702,0.99704,0.99746,0.98926,0.99645,0.99623,0.95196,0.9804,0.93774,0.97138,0.9614,0.95833,0.9798,0.545,0.54334,0.55784,0.50937,0.99189,0.98231,0.96713,0.96197,0.53989,0.55204,0.89034,0.93045,0.48795,0.48714,0.99673,0.99814,0.99961,0.99839,0.99904,0.98597,0.98038,0.50163,0.97709,0.959,0.96666,0.59108,0.57643,0.57808,0.61984,0.97913,0.97948,0.98058,0.98061,0.98664,0.9877,0.99179,0.98935,0.99543,0.99542,0.50342,0.52534,0.51481,0.52355,0.50569,0.55208,0.5321,0.53653,0.56686,0.5566,0.99573,0.99572,0.98055,0.98015,0.98328,0.98254,0.9834,0.98601,0.9971,0.99632,0.50907,0.52603,0.50725,0.54993,0.51744,0.50469,0.54938,0.54814,0.55139,0.55917,0.99701,0.99751,0.98243,0.98302,0.98718,0.98649,0.99277,0.98864,0.99752,0.99847,0.47648,0.48416,0.52062,0.49682,0.5076,0.53625,0.56744,0.54584,0.54842,0.56908,0.50942,0.49308,0.50166,0.53348,0.53437,0.52019,0.53336,0.53598,0.55757,0.55821,0.48953,0.48525,0.48779,0.50972,0.57935,0.55439,0.5668,0.54133,0.54233,0.5667,0.48669,0.49826,0.48348,0.56618,0.56512,0.49462,0.49724,0.5393,0.55784,0.51731
61,0.99719,0.99752,0.99817,0.99505,0.99825,0.9847,0.98503,0.9855,0.98611,0.99098,0.99133,0.99065,0.99171,0.98906,0.98774,0.99832,0.99834,0.99898,0.99907,0.99748,0.99709,0.99884,0.9998,0.99952,0.99834,0.99789,0.99812,0.99902,0.99908,0.99642,0.99644,0.99857,0.9998,0.99885,0.99982,0.99883,0.99885,0.99903,0.99895,0.99746,0.99772,0.99968,0.99818,0.99949,0.99623,0.99824,0.99814,0.99898,0.99913,0.99805,0.99807,0.99878,0.99985,0.9997,0.99922,0.99762,0.99794,0.99901,0.99922,0.99817,0.99823,1.0,0.99861,0.99991,0.99543,0.99813,0.99802,0.99903,0.99896,0.99806,0.99705,0.99873,0.99975,0.99875,0.99962,0.99614,0.99679,0.99826,0.99861,0.99679,0.99518,0.99668,0.99455,0.99785,0.98373,0.99785,0.99812,0.99804,0.99835,0.99761,0.99782,0.99929,0.99682,0.99729,0.99963,0.99211,0.99382,0.99705,0.99609,0.99796,0.99818,0.98624,0.99532,0.99504,0.94579,0.97553,0.93334,0.96536,0.96022,0.95418,0.97636,0.55491,0.55088,0.5638,0.50798,0.98904,0.98068,0.96508,0.96054,0.5483,0.55979,0.88324,0.92415,0.49125,0.49326,0.99803,0.99855,0.99727,0.99979,0.99858,0.98239,0.98348,0.49516,0.97212,0.95734,0.96642,0.59726,0.58206,0.58364,0.62686,0.98285,0.98306,0.98389,0.98409,0.99002,0.99092,0.99139,0.99021,0.99409,0.99421,0.5128,0.53261,0.52384,0.5315,0.51303,0.55893,0.54048,0.54411,0.57246,0.56204,0.9972,0.99725,0.9824,0.98247,0.98517,0.98502,0.98538,0.98882,0.99744,0.99695,0.51358,0.53613,0.51309,0.55791,0.52301,0.50862,0.55336,0.55623,0.55864,0.56315,0.99817,0.99843,0.98466,0.98506,0.99004,0.9889,0.99502,0.99138,0.99806,0.99826,0.48081,0.49096,0.52693,0.50283,0.51279,0.54132,0.57498,0.55067,0.55715,0.57516,0.51677,0.51019,0.50793,0.54207,0.54069,0.52733,0.53771,0.54165,0.56256,0.56362,0.49276,0.48803,0.50102,0.51501,0.58659,0.56309,0.57146,0.54698,0.54837,0.57326,0.50432,0.50329,0.50302,0.57372,0.57351,0.49714,0.50063,0.54782,0.56129,0.5112
62,0.99807,0.99755,0.99773,0.99434,0.99805,0.97854,0.97892,0.97935,0.98008,0.98616,0.98655,0.98716,0.98811,0.98479,0.98308,0.99859,0.99881,0.99715,0.99746,0.99828,0.99842,0.99929,0.99927,0.99923,0.99948,0.99888,0.99878,0.99715,0.99751,0.99724,0.99803,0.99892,0.99913,0.99905,0.99893,0.99862,0.99829,0.99746,0.99732,0.99802,0.99832,0.99861,0.99816,0.99823,0.99505,0.99884,0.99896,0.9974,0.99748,0.99847,0.99845,0.99825,0.99886,0.99903,0.99913,0.99847,0.99873,0.9971,0.99804,0.99857,0.9986,0.99861,1.0,0.99819,0.99592,0.99895,0.99909,0.99739,0.99756,0.99809,0.99813,0.99905,0.99898,0.99921,0.99903,0.99528,0.99651,0.99584,0.99669,0.99736,0.99652,0.99671,0.9943,0.99555,0.98346,0.99699,0.99714,0.99509,0.99604,0.99813,0.99823,0.99848,0.99577,0.99707,0.99774,0.99144,0.99296,0.99605,0.99548,0.99669,0.99696,0.98766,0.99519,0.99519,0.95099,0.97968,0.93456,0.97084,0.9584,0.95617,0.97819,0.54506,0.54158,0.55378,0.50406,0.99105,0.9815,0.96361,0.95907,0.5361,0.55128,0.88935,0.9296,0.48535,0.48619,0.99826,0.99655,0.99766,0.99838,0.99875,0.98378,0.978,0.49057,0.97508,0.95524,0.9631,0.59044,0.57603,0.57738,0.61886,0.97645,0.97675,0.97775,0.97785,0.98437,0.98546,0.98862,0.98622,0.99241,0.99244,0.5026,0.52322,0.51152,0.52145,0.5045,0.55036,0.53042,0.53405,0.56465,0.55416,0.99418,0.99417,0.97891,0.97846,0.98179,0.98118,0.98189,0.98461,0.99542,0.99443,0.50573,0.52577,0.50799,0.54832,0.51193,0.50094,0.54646,0.54648,0.55044,0.55607,0.99568,0.99625,0.98078,0.98136,0.98573,0.98487,0.9913,0.98729,0.99592,0.99695,0.47647,0.48352,0.52086,0.49279,0.5051,0.53161,0.56623,0.54489,0.5471,0.56705,0.50619,0.49996,0.49749,0.53135,0.53045,0.51667,0.52949,0.53409,0.55524,0.55524,0.48918,0.48129,0.48781,0.5057,0.57685,0.55244,0.56482,0.54028,0.54117,0.56378,0.48944,0.48453,0.48287,0.56439,0.56547,0.50154,0.50288,0.53605,0.55451,0.50665
63,0.99663,0.99715,0.99811,0.99488,0.99815,0.98591,0.98623,0.98667,0.98725,0.99194,0.99228,0.99153,0.99254,0.98979,0.98858,0.99806,0.99801,0.99919,0.99925,0.9973,0.99675,0.9987,0.99967,0.99929,0.99806,0.99745,0.99774,0.99924,0.99924,0.99614,0.99606,0.99843,0.99969,0.99873,0.99976,0.99858,0.99871,0.99915,0.99908,0.9973,0.9975,0.99965,0.99813,0.99946,0.99639,0.99784,0.99773,0.99917,0.9993,0.99794,0.99795,0.99884,0.99979,0.99957,0.99913,0.99723,0.99752,0.99923,0.99929,0.99796,0.9981,0.99991,0.99819,1.0,0.99527,0.99774,0.99758,0.99923,0.99912,0.99802,0.99677,0.99859,0.99962,0.99859,0.99947,0.99608,0.99663,0.99853,0.99882,0.99661,0.99477,0.99659,0.99457,0.99817,0.98341,0.99775,0.998,0.99838,0.99855,0.99738,0.99766,0.99914,0.99684,0.99728,0.99979,0.99189,0.99373,0.99696,0.99592,0.99781,0.99804,0.98543,0.99504,0.99468,0.94393,0.97433,0.93225,0.96382,0.95995,0.95314,0.97551,0.55649,0.55232,0.56627,0.51481,0.98851,0.98032,0.96458,0.96019,0.54844,0.56153,0.88107,0.92223,0.49339,0.49173,0.99778,0.99885,0.99716,0.99981,0.99846,0.9818,0.98453,0.50954,0.97103,0.95718,0.96667,0.59901,0.58385,0.58536,0.62841,0.98411,0.98432,0.98523,0.98545,0.99107,0.99191,0.99167,0.99084,0.99443,0.99456,0.51407,0.53385,0.52004,0.53533,0.51674,0.55984,0.53988,0.54532,0.57388,0.56339,0.99758,0.99767,0.98291,0.9831,0.98556,0.98556,0.98577,0.98939,0.99769,0.99728,0.51577,0.53703,0.51498,0.56062,0.51954,0.51092,0.55548,0.55853,0.56063,0.56511,0.9985,0.99872,0.98528,0.98562,0.99066,0.9894,0.99545,0.99193,0.99835,0.99842,0.48192,0.49289,0.53109,0.50563,0.51594,0.54203,0.57655,0.54998,0.55866,0.57596,0.51578,0.49926,0.50484,0.54396,0.5421,0.52806,0.53913,0.54608,0.56364,0.564,0.50718,0.49006,0.49733,0.51514,0.58865,0.56503,0.57389,0.54906,0.55195,0.57378,0.49758,0.50574,0.50332,0.57517,0.57517,0.51281,0.51677,0.54851,0.56254,0.51094
64,0.99535,0.99499,0.99501,0.99135,0.99554,0.97832,0.97875,0.97901,0.97965,0.98587,0.98616,0.98591,0.98698,0.98395,0.98226,0.99526,0.99543,0.99499,0.99492,0.99453,0.99465,0.99605,0.99589,0.99544,0.99713,0.9958,0.99603,0.99494,0.99527,0.9935,0.99412,0.9953,0.99572,0.99564,0.99585,0.99601,0.99584,0.99531,0.99511,0.99464,0.99482,0.99565,0.99622,0.99474,0.99224,0.99538,0.9954,0.99474,0.99526,0.99492,0.9953,0.99485,0.99546,0.99518,0.99551,0.99632,0.99567,0.99491,0.99597,0.99528,0.99528,0.99543,0.99592,0.99527,1.0,0.99526,0.99533,0.99498,0.99509,0.99478,0.99426,0.99544,0.99551,0.99532,0.995,0.9921,0.99435,0.99396,0.99479,0.99403,0.9931,0.99359,0.99679,0.99671,0.99065,0.99443,0.9945,0.99359,0.99449,0.99508,0.99519,0.995,0.99263,0.99659,0.99511,0.98739,0.98886,0.99321,0.99296,0.99345,0.99434,0.98379,0.99268,0.99229,0.94698,0.98157,0.94212,0.97308,0.9647,0.96003,0.9822,0.54131,0.53697,0.55173,0.50386,0.99406,0.98346,0.96954,0.96455,0.53267,0.54771,0.89084,0.93021,0.48933,0.49037,0.99486,0.99448,0.99429,0.99506,0.99528,0.98007,0.98267,0.49099,0.9698,0.96368,0.97072,0.58781,0.57173,0.57391,0.61726,0.9761,0.97642,0.97773,0.97794,0.98423,0.98519,0.98711,0.98518,0.99077,0.99082,0.49675,0.52127,0.51176,0.52199,0.49893,0.54632,0.52723,0.53251,0.56018,0.54995,0.99092,0.99107,0.97665,0.97644,0.97871,0.97869,0.97863,0.98241,0.99239,0.99185,0.50287,0.52368,0.49929,0.54847,0.51285,0.49535,0.54151,0.54356,0.54503,0.5528,0.9921,0.99271,0.9787,0.9792,0.98364,0.98216,0.98851,0.98482,0.99308,0.99376,0.47806,0.48847,0.5159,0.48661,0.50165,0.52972,0.56455,0.53908,0.54315,0.56347,0.50389,0.49497,0.49739,0.52877,0.53127,0.51532,0.52629,0.53401,0.55081,0.55294,0.48559,0.48121,0.48471,0.50154,0.57453,0.54823,0.5607,0.53565,0.5381,0.56095,0.49041,0.48663,0.4902,0.56133,0.56285,0.49786,0.50264,0.5323,0.55254,0.51728
65,0.99859,0.99816,0.99638,0.99371,0.99676,0.97962,0.97995,0.98042,0.98108,0.98635,0.98669,0.98705,0.98783,0.98488,0.98346,0.99985,0.99992,0.99627,0.99654,0.99679,0.9964,0.99864,0.99865,0.99815,0.99866,0.99981,0.99978,0.99621,0.99655,0.99541,0.99598,0.99794,0.99843,0.99818,0.99819,0.99906,0.99841,0.99645,0.9963,0.99637,0.99677,0.99777,0.99741,0.9973,0.99457,0.99989,0.99994,0.99638,0.99656,0.99693,0.99685,0.99787,0.99819,0.99818,0.99856,0.9996,0.99978,0.99626,0.99718,0.99704,0.99714,0.99813,0.99895,0.99774,0.99526,1.0,0.99991,0.99652,0.99656,0.99675,0.9963,0.99797,0.99812,0.99834,0.99813,0.99529,0.99696,0.995,0.99576,0.99588,0.99446,0.99613,0.99385,0.99532,0.98196,0.99697,0.99706,0.99421,0.99501,0.99631,0.99661,0.9972,0.99481,0.9965,0.99704,0.99017,0.99244,0.99414,0.9934,0.99499,0.99533,0.98408,0.99294,0.99272,0.94482,0.97725,0.92982,0.96739,0.95521,0.951,0.9744,0.54862,0.5441,0.55719,0.51415,0.98996,0.98031,0.9609,0.95567,0.53823,0.5548,0.88193,0.92306,0.4896,0.49086,0.99967,0.99594,0.99636,0.99798,0.99807,0.98179,0.97825,0.50361,0.97228,0.95396,0.96226,0.59401,0.57985,0.58152,0.6222,0.97772,0.97801,0.97889,0.97899,0.98474,0.98568,0.98757,0.98603,0.9909,0.99097,0.50538,0.52782,0.51356,0.52781,0.50637,0.55448,0.53453,0.53785,0.56868,0.55652,0.99318,0.99322,0.97798,0.97788,0.98024,0.98011,0.98036,0.98349,0.99359,0.99279,0.50972,0.52783,0.5076,0.55377,0.51305,0.49339,0.54907,0.55194,0.55451,0.55904,0.99473,0.99532,0.97994,0.98035,0.98464,0.98352,0.98978,0.986,0.99447,0.99528,0.47668,0.48695,0.52228,0.49714,0.49727,0.53711,0.56994,0.54762,0.55258,0.57063,0.50531,0.50219,0.50037,0.53689,0.53596,0.52101,0.53401,0.5365,0.55763,0.55822,0.49897,0.48624,0.49483,0.5018,0.58124,0.55825,0.56684,0.54324,0.54288,0.56799,0.49312,0.49941,0.4906,0.57068,0.57072,0.49355,0.49839,0.54119,0.55705,0.51071
66,0.99875,0.99822,0.99659,0.99395,0.99701,0.97863,0.97898,0.97942,0.9801,0.98565,0.986,0.98645,0.98726,0.98434,0.9828,0.99965,0.99978,0.99614,0.99643,0.99712,0.99692,0.99859,0.99864,0.99828,0.99873,0.99975,0.99969,0.99608,0.99645,0.99576,0.99656,0.99797,0.99842,0.99816,0.99818,0.99907,0.99841,0.99639,0.99624,0.99672,0.99712,0.99778,0.99737,0.99729,0.99437,0.99982,0.99994,0.99624,0.99646,0.99722,0.99716,0.99767,0.99814,0.9982,0.99846,0.99945,0.99968,0.9961,0.99714,0.99738,0.99744,0.99802,0.99909,0.99758,0.99533,0.99991,1.0,0.99643,0.99649,0.99697,0.99676,0.99803,0.99816,0.99834,0.99818,0.99534,0.99695,0.99482,0.99564,0.99624,0.99508,0.99609,0.99382,0.99511,0.98244,0.99701,0.99709,0.994,0.99492,0.99672,0.99696,0.99736,0.99471,0.99643,0.99693,0.99052,0.99256,0.99443,0.99383,0.99525,0.99559,0.98516,0.9934,0.99327,0.94699,0.97845,0.93152,0.96899,0.95602,0.9525,0.97546,0.54674,0.54241,0.55397,0.50867,0.9905,0.98062,0.96201,0.95649,0.53371,0.55237,0.88438,0.92523,0.4889,0.48758,0.99938,0.99573,0.99663,0.99783,0.99803,0.98271,0.97768,0.49269,0.97366,0.95444,0.96243,0.5923,0.57816,0.57964,0.62015,0.97656,0.97686,0.97782,0.97791,0.9839,0.98492,0.98745,0.98556,0.99089,0.99093,0.50338,0.52537,0.51329,0.52673,0.50528,0.55195,0.53234,0.53838,0.56653,0.55554,0.9929,0.99291,0.97769,0.97744,0.9801,0.97974,0.9802,0.98306,0.99353,0.99266,0.50695,0.52839,0.50861,0.55135,0.51113,0.49282,0.54601,0.54931,0.55233,0.55666,0.99447,0.99509,0.97955,0.98004,0.98417,0.9832,0.98952,0.98558,0.99431,0.99525,0.47517,0.48466,0.52041,0.48916,0.49671,0.53421,0.56782,0.54618,0.54869,0.56935,0.5034,0.49189,0.50068,0.53319,0.53289,0.51994,0.53271,0.53552,0.55659,0.55767,0.48906,0.48433,0.48852,0.50536,0.57871,0.55541,0.56676,0.54272,0.54177,0.5662,0.49139,0.49653,0.49585,0.56754,0.56668,0.49252,0.49706,0.53907,0.55579,0.51033
67,0.99597,0.99676,0.99911,0.99578,0.999,0.98742,0.98774,0.98804,0.98866,0.99341,0.99375,0.99383,0.99465,0.99163,0.99038,0.99685,0.99674,0.99993,0.99995,0.99807,0.99734,0.9984,0.99883,0.99865,0.99775,0.99628,0.99656,0.99994,0.99993,0.99702,0.99677,0.99855,0.99904,0.99871,0.99926,0.9981,0.99859,0.99986,0.99978,0.9983,0.99825,0.99941,0.99858,0.9993,0.99732,0.99658,0.99654,0.99984,0.99991,0.9986,0.99866,0.99883,0.99922,0.99897,0.99887,0.99602,0.99626,0.99984,0.99981,0.99857,0.99871,0.99903,0.99739,0.99923,0.99498,0.99652,0.99643,1.0,0.99995,0.99893,0.99761,0.99876,0.99912,0.99854,0.99887,0.99678,0.99689,0.99948,0.99977,0.9978,0.99597,0.99717,0.99555,0.99845,0.98413,0.99808,0.9982,0.99907,0.99926,0.99831,0.99856,0.99905,0.99781,0.99793,0.9996,0.99282,0.99431,0.99798,0.99701,0.99746,0.99787,0.9866,0.99593,0.99541,0.94527,0.97551,0.93446,0.96516,0.96108,0.95509,0.97732,0.55638,0.55202,0.56574,0.51876,0.98952,0.98078,0.96621,0.96135,0.5482,0.56121,0.88266,0.92372,0.49376,0.49419,0.99668,0.99974,0.9982,0.9993,0.99856,0.98293,0.98563,0.51252,0.97215,0.959,0.9682,0.60014,0.58554,0.58762,0.62826,0.98542,0.98566,0.98689,0.98701,0.99209,0.99289,0.99363,0.99265,0.99674,0.99686,0.51283,0.53137,0.52018,0.53515,0.51583,0.56162,0.54229,0.54404,0.57496,0.56388,0.99827,0.99835,0.98363,0.9838,0.98597,0.98598,0.98615,0.98985,0.99865,0.99834,0.5178,0.53678,0.51375,0.56254,0.52464,0.51078,0.55593,0.55817,0.56027,0.56658,0.99906,0.99926,0.98601,0.98635,0.99113,0.98985,0.99588,0.99243,0.99922,0.99932,0.48234,0.4925,0.52903,0.50377,0.5144,0.54335,0.57693,0.55246,0.55828,0.57688,0.51428,0.50661,0.5081,0.5463,0.5435,0.52606,0.54144,0.54517,0.56531,0.56589,0.49301,0.49051,0.49804,0.5169,0.58812,0.56517,0.57455,0.54866,0.55067,0.57465,0.50046,0.50566,0.50494,0.57675,0.57743,0.50572,0.51197,0.54878,0.56493,0.51388
68,0.99625,0.99699,0.99932,0.99613,0.99919,0.98696,0.98729,0.98758,0.98822,0.99308,0.99343,0.9936,0.99445,0.99153,0.99019,0.99681,0.99672,0.99991,0.99993,0.99832,0.9977,0.99854,0.99882,0.99872,0.99797,0.99635,0.9966,0.99991,0.99994,0.99726,0.99713,0.99877,0.99904,0.99888,0.99925,0.99822,0.99872,0.9999,0.99984,0.99857,0.99853,0.99941,0.99879,0.99927,0.99751,0.99658,0.99658,0.99983,0.9999,0.99881,0.9989,0.99884,0.99918,0.99896,0.99893,0.99605,0.9963,0.9998,0.99986,0.99881,0.99892,0.99896,0.99756,0.99912,0.99509,0.99656,0.99649,0.99995,1.0,0.99912,0.99793,0.99897,0.99912,0.99872,0.99889,0.99701,0.99713,0.99948,0.9998,0.99812,0.99645,0.99745,0.99581,0.99832,0.98439,0.99829,0.99838,0.99898,0.99926,0.99861,0.99883,0.99913,0.99805,0.99814,0.99952,0.99315,0.99451,0.99821,0.99733,0.99761,0.99803,0.98732,0.99632,0.99584,0.94659,0.9764,0.93525,0.96628,0.96126,0.95596,0.97809,0.5553,0.55095,0.56488,0.521,0.99003,0.98104,0.9666,0.96162,0.54713,0.56009,0.88413,0.92504,0.49178,0.49416,0.99667,0.99971,0.99844,0.99921,0.99875,0.98349,0.98509,0.51208,0.97296,0.95965,0.9685,0.59899,0.58337,0.58653,0.62722,0.98489,0.98514,0.98629,0.9864,0.99163,0.99247,0.99382,0.9926,0.99688,0.99697,0.50941,0.53144,0.51927,0.53378,0.51151,0.55972,0.54087,0.54421,0.57399,0.56313,0.99816,0.99822,0.9834,0.9835,0.98576,0.98571,0.98593,0.98956,0.99861,0.99828,0.50117,0.53482,0.51299,0.5599,0.5192,0.50978,0.55401,0.55713,0.55924,0.56588,0.99893,0.99917,0.98573,0.98611,0.99083,0.98957,0.99568,0.99217,0.99914,0.99934,0.48089,0.49052,0.52765,0.50055,0.51463,0.54151,0.57545,0.55208,0.55724,0.57635,0.51554,0.51031,0.50913,0.54397,0.54168,0.52571,0.53891,0.5419,0.56364,0.56575,0.49738,0.48573,0.49573,0.51601,0.58751,0.56419,0.57167,0.54733,0.55001,0.57369,0.49651,0.49977,0.50261,0.576,0.57641,0.50548,0.51192,0.54787,0.56431,0.51476
