,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,avg_refine_0,avg_refine_1,avg_refine_2,avg_refine_3,avg_refine_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_img_0,default_img_1,default_img_2,default_img_3,default_img_4,default_img_5,default_img_6,default_img_7,default_img_8,default_img_9,default_mul_newest_0,default_mul_newest_1,default_mul_newest_10,default_mul_newest_11,default_mul_newest_12,default_mul_newest_13,default_mul_newest_14,default_mul_newest_15,default_mul_newest_16,default_mul_newest_17,default_mul_newest_18,default_mul_newest_19,default_mul_newest_2,default_mul_newest_20,default_mul_newest_21,default_mul_newest_22,default_mul_newest_23,default_mul_newest_24,default_mul_newest_3,default_mul_newest_4,default_mul_newest_5,default_mul_newest_6,default_mul_newest_7,default_mul_newest_8,default_mul_newest_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_struct_0,default_struct_1,default_struct_2,default_struct_3,default_struct_4,default_struct_5,default_struct_6,default_struct_7,default_struct_8,default_struct_9,default_uniclust30_0,default_uniclust30_1,default_uniclust30_2,default_uniclust30_3,default_uniclust30_4,default_uniclust30_5,default_uniclust30_6,default_uniclust30_7,default_uniclust30_8,default_uniclust30_9,default_uniref30_22_0,default_uniref30_22_1,default_uniref30_22_10,default_uniref30_22_11,default_uniref30_22_12,default_uniref30_22_13,default_uniref30_22_14,default_uniref30_22_15,default_uniref30_22_16,default_uniref30_22_17,default_uniref30_22_18,default_uniref30_22_19,default_uniref30_22_2,default_uniref30_22_20,default_uniref30_22_21,default_uniref30_22_22,default_uniref30_22_23,default_uniref30_22_24,default_uniref30_22_3,default_uniref30_22_4,default_uniref30_22_5,default_uniref30_22_6,default_uniref30_22_7,default_uniref30_22_8,default_uniref30_22_9,img_multimer_0,img_multimer_1,img_multimer_2,img_multimer_3,img_multimer_4,img_multimer_5,img_multimer_6,img_multimer_7,img_multimer_8,img_multimer_9,iter_1_0,iter_1_1,iter_1_2,iter_1_3,iter_1_4,iter_1_5,iter_1_6,iter_1_7,iter_1_8,iter_1_9,iter_1_old_0,iter_1_old_1,iter_1_old_2,iter_1_old_3,iter_1_old_4,iter_1_old_5,iter_1_old_6,iter_1_old_7,iter_1_old_8,iter_1_old_9,iter_2_old_0,iter_2_old_1,iter_2_old_2,iter_2_old_3,iter_2_old_4,iter_2_old_5,iter_2_old_6,iter_2_old_7,iter_2_old_8,iter_2_old_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4,spec_af_0,spec_af_1,spec_af_2,spec_af_3,spec_af_4,spec_af_5,spec_af_6,spec_af_7,spec_af_8,spec_af_9,spec_iter_uniprot_sto_0,spec_iter_uniprot_sto_1,spec_iter_uniprot_sto_2,spec_iter_uniprot_sto_3,spec_iter_uniprot_sto_4,spec_iter_uniprot_sto_5,spec_iter_uniprot_sto_6,spec_iter_uniprot_sto_7,spec_iter_uniprot_sto_8,spec_iter_uniprot_sto_9,spec_iter_uniref_a3m_0,spec_iter_uniref_a3m_1,spec_iter_uniref_a3m_2,spec_iter_uniref_a3m_3,spec_iter_uniref_a3m_4,spec_iter_uniref_a3m_5,spec_iter_uniref_a3m_6,spec_iter_uniref_a3m_7,spec_iter_uniref_a3m_8,spec_iter_uniref_a3m_9,spec_iter_uniref_sto_0,spec_iter_uniref_sto_1,spec_iter_uniref_sto_2,spec_iter_uniref_sto_3,spec_iter_uniref_sto_4,spec_iter_uniref_sto_5,spec_iter_uniref_sto_6,spec_iter_uniref_sto_7,spec_iter_uniref_sto_8,spec_iter_uniref_sto_9,spec_struct_0,spec_struct_1,spec_struct_2,spec_struct_3,spec_struct_4,spec_struct_5,spec_struct_6,spec_struct_7,spec_struct_8,spec_struct_9,uniclust_oxmatch_a3m_0,uniclust_oxmatch_a3m_1,uniclust_oxmatch_a3m_2,uniclust_oxmatch_a3m_3,uniclust_oxmatch_a3m_4,uniclust_oxmatch_a3m_5,uniclust_oxmatch_a3m_6,uniclust_oxmatch_a3m_7,uniclust_oxmatch_a3m_8,uniclust_oxmatch_a3m_9
63,0.61696,0.49952,0.70208,0.4452,0.56162,0.62549,0.63181,0.49168,0.54238,0.57937,0.66019,0.56883,0.64382,0.5664,0.45792,0.58198,0.5704,0.62193,0.56263,0.46486,0.54409,0.58242,0.58513,0.70296,0.5978,0.53597,0.64635,0.61298,0.4734,0.6535,0.64612,0.51501,0.66883,0.66563,0.67914,0.49049,0.61138,0.52012,0.55831,0.52167,0.60308,0.78911,0.49682,0.5597,0.52314,0.65765,0.69986,0.57505,0.62749,0.49839,0.64287,0.51579,0.46264,0.46071,0.53606,0.53967,0.50009,0.69049,0.46351,0.73497,0.44597,0.65427,0.51594,1.0,0.67946,0.6644,0.54588,0.45428,0.55826,0.51053,0.56073,0.50049,0.47673,0.59437,0.50467,0.4961,0.48813,0.63668,0.83419,0.64045,0.63896,0.59731,0.5105,0.45945,0.73567,0.62711,0.49912,0.4217,0.51403,0.50417,0.55317,0.62343,0.40387,0.62831,0.43396,0.84145,0.67419,0.49877,0.75421,0.62964,0.82831,0.56466,0.67571,0.50288,0.52514,0.52058,0.51921,0.54008,0.52894,0.64991,0.58232,0.41891,0.40913,0.4076,0.51921,0.4052,0.515,0.64594,0.58204,0.3999,0.46047,0.80784,0.75632,0.67469,0.54635,0.42858,0.43739,0.41939,0.77126,0.51943,0.53751,0.49188,0.50643,0.67395,0.73566,0.72268,0.62031,0.62066,0.41706,0.42165,0.68597,0.61929,0.53027,0.64788,0.75022,0.62995,0.70807,0.52924,0.66037,0.55934,0.50176,0.49332,0.63074,0.48834,0.48769,0.54681,0.56572,0.45072,0.45089,0.44905,0.56619,0.54766,0.59293,0.55798,0.54363,0.50055,0.41948,0.40663,0.4649,0.68264,0.41479,0.56063,0.36916,0.60579,0.69277,0.55118,0.39135,0.53807,0.42152,0.533,0.39499,0.51385,0.56274,0.538,0.42986,0.65673,0.55068,0.66698,0.76277,0.55783,0.55912,0.71512,0.55814,0.53251,0.40634,0.43658,0.56972,0.41293,0.46231,0.39531,0.44039,0.4039,0.52822,0.41888,0.54584,0.60299,0.61272,0.65578,0.59756,0.4216,0.56267,0.5575,0.51629,0.54618,0.73885
64,0.55912,0.69522,0.62764,0.57697,0.37603,0.54938,0.55602,0.5453,0.52422,0.54417,0.59695,0.66203,0.81033,0.59618,0.60597,0.48534,0.60575,0.80452,0.72663,0.54898,0.59724,0.39584,0.3917,0.70986,0.40318,0.47028,0.61159,0.51183,0.42631,0.51429,0.5864,0.71054,0.61802,0.7135,0.63083,0.57769,0.57137,0.64147,0.56281,0.68574,0.65097,0.72332,0.55357,0.37531,0.48162,0.63863,0.75957,0.50672,0.54655,0.69369,0.58946,0.7016,0.55426,0.54841,0.5547,0.70519,0.55405,0.86792,0.6322,0.66742,0.62613,0.59135,0.41741,0.67946,1.0,0.60208,0.53895,0.52525,0.54384,0.55252,0.48286,0.69723,0.57341,0.4784,0.57854,0.55618,0.6868,0.66006,0.72697,0.56332,0.71135,0.79851,0.69905,0.65778,0.69585,0.543,0.58966,0.60575,0.64223,0.67428,0.73174,0.61897,0.37116,0.78834,0.6105,0.77726,0.59759,0.69587,0.8591,0.5113,0.72722,0.65235,0.69791,0.5525,0.71002,0.70956,0.57991,0.5463,0.59678,0.7215,0.63595,0.48911,0.51278,0.52035,0.50092,0.52662,0.37439,0.57098,0.53242,0.48625,0.65574,0.7199,0.56052,0.77492,0.54615,0.37419,0.37763,0.3857,0.75115,0.47426,0.62699,0.69135,0.59761,0.61475,0.67486,0.86474,0.80098,0.63784,0.59295,0.59705,0.62825,0.80718,0.76403,0.77212,0.56236,0.70443,0.57673,0.68742,0.70267,0.36782,0.55943,0.54479,0.55453,0.6855,0.6851,0.71991,0.5256,0.5957,0.59482,0.49296,0.50963,0.51045,0.74388,0.68819,0.7083,0.69698,0.56489,0.36943,0.64206,0.74991,0.59434,0.37212,0.50613,0.50312,0.79566,0.39715,0.51575,0.3768,0.56548,0.47964,0.40796,0.42267,0.5538,0.44641,0.43166,0.619,0.7882,0.72631,0.61818,0.34544,0.36377,0.9028,0.69531,0.55228,0.41819,0.5669,0.67683,0.40716,0.46907,0.39294,0.56601,0.5415,0.52697,0.40366,0.40011,0.64294,0.64344,0.50869,0.63946,0.58971,0.66128,0.61549,0.43904,0.44935,0.78191
65,0.87119,0.90452,0.95114,0.78938,0.35312,0.87718,0.88931,0.8694,0.6904,0.73645,0.78704,0.56115,0.53969,0.45072,0.77087,0.45207,0.4465,0.53113,0.51635,0.45584,0.89318,0.3552,0.36944,0.9516,0.39829,0.35508,0.6284,0.44406,0.46408,0.57937,0.93328,0.91662,0.95252,0.64014,0.90409,0.75237,0.80343,0.84731,0.43833,0.84082,0.38728,0.50993,0.46181,0.34395,0.52294,0.57401,0.62458,0.51511,0.87469,0.90181,0.88966,0.97186,0.45768,0.73113,0.85812,0.90997,0.87887,0.59834,0.38337,0.91156,0.66659,0.76001,0.38902,0.66432,0.60207,1.0,0.45059,0.45387,0.71565,0.64,0.55217,0.88323,0.79583,0.62559,0.56849,0.88974,0.87813,0.41108,0.79988,0.8904,0.56431,0.58242,0.84256,0.44966,0.57781,0.45681,0.90038,0.65636,0.86649,0.77604,0.82105,0.67775,0.34886,0.57507,0.35403,0.54119,0.50806,0.89369,0.60806,0.46367,0.4676,0.66936,0.60224,0.8707,0.9697,0.95573,0.45127,0.45431,0.8034,0.55667,0.38739,0.39022,0.39029,0.39105,0.38366,0.38914,0.36495,0.59852,0.37693,0.36442,0.81712,0.78544,0.63762,0.60395,0.44577,0.35302,0.35861,0.65289,0.5632,0.42241,0.96154,0.8858,0.94707,0.93485,0.67814,0.57082,0.64782,0.77028,0.66829,0.66603,0.97121,0.64518,0.55922,0.76231,0.6834,0.54279,0.71826,0.46343,0.50479,0.62048,0.89069,0.87804,0.8863,0.88016,0.87763,0.56321,0.43968,0.44686,0.44679,0.44569,0.45165,0.43129,0.54549,0.55285,0.54484,0.87468,0.73752,0.63798,0.80265,0.51186,0.34101,0.34516,0.36826,0.54399,0.60551,0.40572,0.60974,0.37245,0.59068,0.52125,0.57501,0.56142,0.41216,0.59924,0.43923,0.80053,0.57125,0.56301,0.64848,0.33976,0.60912,0.62522,0.54572,0.54854,0.40184,0.36345,0.47089,0.40165,0.39221,0.37794,0.62942,0.40431,0.36957,0.40455,0.38925,0.80026,0.84573,0.72032,0.75554,0.63262,0.59785,0.55289,0.54548,0.50605,0.56518
66,0.76436,0.76714,0.67599,0.86197,0.34631,0.81003,0.80619,0.80553,0.97665,0.93253,0.69197,0.59729,0.47365,0.43711,0.66849,0.56573,0.45631,0.49455,0.50367,0.54778,0.66769,0.34731,0.36315,0.66875,0.50414,0.52434,0.48705,0.558,0.42476,0.53797,0.74879,0.76371,0.68914,0.55167,0.45955,0.71463,0.68832,0.65976,0.40426,0.40186,0.51067,0.52015,0.81325,0.33917,0.49527,0.54206,0.59755,0.4543,0.81003,0.78336,0.42733,0.69524,0.81496,0.81434,0.60767,0.65502,0.80691,0.48318,0.37074,0.66351,0.49606,0.82674,0.37568,0.54589,0.53913,0.45057,1.0,0.98738,0.87503,0.80443,0.63777,0.80824,0.77429,0.50458,0.61678,0.80869,0.79676,0.59299,0.57404,0.80085,0.66792,0.55257,0.62654,0.48567,0.56556,0.81315,0.77681,0.47863,0.68056,0.38143,0.65073,0.41176,0.34422,0.56511,0.50254,0.65433,0.75037,0.8054,0.54652,0.44131,0.52211,0.49085,0.4535,0.80139,0.7055,0.72798,0.64129,0.9757,0.41484,0.47308,0.38487,0.50857,0.50309,0.38083,0.50512,0.49545,0.35011,0.53368,0.49949,0.54552,0.76513,0.56875,0.73713,0.54211,0.94572,0.34619,0.4918,0.52253,0.68238,0.40766,0.67073,0.80286,0.66435,0.46847,0.44844,0.48909,0.54739,0.82377,0.49025,0.48665,0.45543,0.54912,0.65186,0.47761,0.43743,0.65614,0.44029,0.52901,0.56543,0.49271,0.80636,0.81495,0.81118,0.80406,0.80327,0.49098,0.43196,0.42909,0.55269,0.55999,0.42235,0.41723,0.47019,0.52693,0.52096,0.81291,0.86719,0.48192,0.73579,0.59055,0.33804,0.4895,0.38379,0.55682,0.58662,0.36005,0.5845,0.34424,0.35198,0.33148,0.5918,0.36285,0.38676,0.58547,0.47612,0.50395,0.64008,0.5641,0.62998,0.50103,0.33672,0.53177,0.69979,0.52956,0.49756,0.35003,0.4208,0.57163,0.55617,0.36348,0.53048,0.3685,0.34433,0.57462,0.57917,0.7196,0.7341,0.40144,0.40613,0.51168,0.55159,0.47852,0.51278,0.51234,0.54529
67,0.75917,0.77237,0.68796,0.46766,0.34738,0.80512,0.81048,0.80329,0.98043,0.95773,0.71182,0.59804,0.47744,0.55395,0.69087,0.55803,0.56785,0.50114,0.50541,0.44029,0.66982,0.34846,0.49679,0.45196,0.37526,0.5272,0.49342,0.46605,0.38991,0.5406,0.7572,0.78174,0.45016,0.55876,0.4637,0.73675,0.69576,0.68273,0.40857,0.58851,0.50968,0.67825,0.81418,0.34117,0.49548,0.54645,0.61468,0.38962,0.80515,0.78685,0.66073,0.70873,0.81451,0.81174,0.61203,0.66197,0.81121,0.57092,0.37199,0.68314,0.49359,0.83976,0.3771,0.45431,0.52584,0.45387,0.98738,1.0,0.87549,0.81232,0.64537,0.81191,0.79001,0.55352,0.61548,0.81278,0.80372,0.41754,0.58214,0.80868,0.62042,0.58983,0.63872,0.48544,0.5721,0.81037,0.77887,0.47668,0.70189,0.55764,0.64842,0.62363,0.34391,0.5962,0.50044,0.66741,0.76227,0.81168,0.56041,0.44423,0.43592,0.70914,0.59434,0.79494,0.71925,0.74322,0.63147,0.97565,0.66104,0.47275,0.50517,0.39709,0.37696,0.37864,0.37887,0.3754,0.35066,0.53294,0.49872,0.54686,0.78163,0.57518,0.74833,0.54589,0.95239,0.48842,0.35313,0.35793,0.69683,0.5229,0.68365,0.8104,0.67452,0.74306,0.45384,0.49242,0.59794,0.85064,0.48781,0.48573,0.45938,0.59354,0.65754,0.55656,0.74695,0.64336,0.44398,0.52955,0.45317,0.49166,0.81009,0.81291,0.8139,0.80812,0.80732,0.49884,0.43582,0.43421,0.43005,0.42501,0.53864,0.55212,0.47489,0.53691,0.5305,0.80856,0.86706,0.48035,0.75622,0.58901,0.47792,0.34234,0.39044,0.57688,0.59394,0.3638,0.58912,0.51729,0.51758,0.33236,0.59106,0.58199,0.3917,0.58792,0.41961,0.85092,0.65043,0.5725,0.63592,0.34095,0.33858,0.54811,0.71821,0.62946,0.49458,0.52171,0.42789,0.37771,0.55378,0.36551,0.52938,0.37425,0.34805,0.39143,0.3948,0.44228,0.73819,0.56606,0.40943,0.51159,0.56308,0.48217,0.63178,0.59813,0.55792
68,0.78588,0.78623,0.69779,0.45673,0.5106,0.83022,0.82619,0.83357,0.89178,0.83705,0.71224,0.6109,0.49477,0.57832,0.69076,0.57914,0.47996,0.51257,0.52101,0.44842,0.69872,0.51411,0.51291,0.69221,0.52171,0.33975,0.51727,0.55581,0.47978,0.55301,0.77876,0.78677,0.71306,0.54941,0.72513,0.77008,0.44181,0.67526,0.59254,0.60304,0.36487,0.49961,0.82854,0.50599,0.34816,0.51623,0.59022,0.46814,0.82587,0.80379,0.6867,0.45433,0.87241,0.87429,0.40019,0.42467,0.82287,0.49197,0.5543,0.68364,0.51038,0.53536,0.35767,0.55814,0.54384,0.71565,0.87497,0.87549,1.0,0.74748,0.67024,0.46634,0.80036,0.57594,0.63497,0.82654,0.81218,0.4023,0.43313,0.8168,0.64967,0.5547,0.6438,0.46428,0.61069,0.82804,0.80364,0.32417,0.69705,0.3743,0.67958,0.69283,0.33956,0.62039,0.51801,0.66068,0.8034,0.82635,0.53642,0.55505,0.43514,0.70765,0.57995,0.82146,0.45112,0.75191,0.64385,0.89071,0.72508,0.51323,0.52026,0.56197,0.37588,0.38571,0.37564,0.36804,0.55621,0.42682,0.52709,0.3614,0.77365,0.43669,0.42634,0.5499,0.84616,0.3281,0.33408,0.34324,0.48465,0.3742,0.69341,0.81793,0.68488,0.74647,0.65713,0.51457,0.5385,0.4468,0.3204,0.32133,0.71486,0.5388,0.63383,0.47632,0.42738,0.64658,0.54268,0.40493,0.45135,0.32508,0.82595,0.82622,0.8269,0.82097,0.81905,0.48144,0.57693,0.57006,0.5687,0.42767,0.56195,0.42574,0.58905,0.53968,0.52326,0.82898,0.91534,0.32465,0.79003,0.59416,0.32518,0.50281,0.4218,0.57429,0.6043,0.62148,0.63788,0.56536,0.35464,0.34328,0.37838,0.64446,0.40568,0.65556,0.48499,0.4904,0.63154,0.57061,0.62257,0.52528,0.52247,0.54403,0.52762,0.66704,0.41925,0.35001,0.59745,0.39,0.61441,0.6113,0.34916,0.40042,0.55947,0.40543,0.63927,0.74963,0.76557,0.39262,0.40524,0.34412,0.59807,0.47976,0.63025,0.51934,0.53164
69,0.66201,0.43621,0.61376,0.70381,0.50789,0.6587,0.63511,0.63369,0.83631,0.82238,0.56702,0.57675,0.57159,0.5847,0.56424,0.58453,0.60718,0.59402,0.56364,0.58796,0.76852,0.35585,0.37893,0.61237,0.39848,0.51198,0.58976,0.50966,0.40896,0.46357,0.6771,0.6349,0.65119,0.61725,0.58919,0.61859,0.73335,0.45905,0.5716,0.56808,0.52655,0.59147,0.65043,0.34786,0.52304,0.58639,0.61077,0.4807,0.65883,0.65192,0.75445,0.46029,0.66698,0.6596,0.67293,0.71176,0.63947,0.60833,0.56118,0.58917,0.37076,0.50664,0.40426,0.51053,0.55252,0.64,0.80443,0.81232,0.74748,1.0,0.73563,0.64151,0.59799,0.72196,0.52607,0.6424,0.42741,0.40032,0.47633,0.62517,0.57489,0.54808,0.5729,0.43977,0.63448,0.64132,0.66346,0.48751,0.57239,0.5442,0.8048,0.47074,0.50462,0.64791,0.51452,0.61218,0.70239,0.64154,0.58318,0.46643,0.51304,0.52151,0.5999,0.67693,0.63078,0.63078,0.70803,0.83819,0.79833,0.62724,0.49957,0.38108,0.50851,0.38488,0.36125,0.49216,0.35686,0.52957,0.4935,0.3562,0.59577,0.53828,0.70751,0.64935,0.76799,0.35344,0.36178,0.53858,0.62101,0.42241,0.61883,0.62327,0.59364,0.45378,0.72932,0.66092,0.59193,0.7511,0.49655,0.48483,0.63194,0.58447,0.56555,0.58429,0.47505,0.53704,0.52355,0.5584,0.61291,0.49723,0.65154,0.43259,0.64347,0.62137,0.61698,0.53292,0.43178,0.57268,0.56986,0.45653,0.56092,0.58173,0.58147,0.5314,0.52112,0.65667,0.41255,0.4911,0.6574,0.53635,0.34408,0.35094,0.39111,0.56832,0.50428,0.58277,0.37956,0.53453,0.53411,0.51299,0.38397,0.62556,0.42249,0.6635,0.49733,0.67075,0.57977,0.55282,0.60752,0.3453,0.50663,0.61493,0.47211,0.49832,0.44986,0.5585,0.44325,0.59307,0.61469,0.38276,0.57952,0.39828,0.36345,0.43392,0.41825,0.44775,0.69446,0.39967,0.44664,0.52713,0.57521,0.61481,0.48678,0.52133,0.48374
70,0.59196,0.61452,0.55392,0.62253,0.48488,0.60608,0.61025,0.60291,0.62831,0.63592,0.61312,0.46252,0.65454,0.59074,0.6093,0.51115,0.62312,0.68636,0.57616,0.55681,0.5019,0.4875,0.50073,0.56111,0.50015,0.37596,0.49868,0.45625,0.38461,0.54093,0.5897,0.61137,0.55307,0.4448,0.61409,0.60905,0.52205,0.61242,0.38062,0.45558,0.36631,0.65515,0.61153,0.47862,0.35916,0.47618,0.56765,0.40906,0.6092,0.60218,0.49462,0.59794,0.60995,0.61124,0.45792,0.55946,0.61481,0.4392,0.38682,0.58457,0.49329,0.71291,0.68509,0.56073,0.48286,0.55217,0.63777,0.64577,0.67024,0.7356,1.0,0.61217,0.63403,0.53055,0.47214,0.61086,0.6565,0.46761,0.51612,0.61745,0.47945,0.45526,0.58287,0.41502,0.48091,0.61043,0.59758,0.34755,0.62492,0.42253,0.48546,0.55964,0.34833,0.68419,0.35444,0.63367,0.61775,0.61306,0.57627,0.55895,0.53025,0.63058,0.52873,0.60245,0.59461,0.60137,0.59448,0.62265,0.47589,0.61199,0.3925,0.38181,0.50135,0.38031,0.37012,0.37308,0.50499,0.45802,0.52033,0.51716,0.63761,0.52012,0.51436,0.44867,0.64061,0.35261,0.35873,0.51478,0.64418,0.5107,0.58397,0.66008,0.54329,0.60844,0.77586,0.44389,0.45918,0.74356,0.3448,0.34594,0.59055,0.45844,0.48497,0.41732,0.53309,0.46792,0.57349,0.38884,0.40552,0.49151,0.60986,0.61159,0.61181,0.65065,0.65175,0.43633,0.58757,0.58292,0.52879,0.58904,0.51632,0.58126,0.42615,0.69652,0.6972,0.60688,0.63597,0.34349,0.56843,0.49378,0.34378,0.4826,0.38405,0.57302,0.74047,0.36133,0.37815,0.52016,0.34925,0.3403,0.57163,0.56581,0.36358,0.55564,0.39643,0.6781,0.48015,0.43068,0.61525,0.49941,0.49838,0.51886,0.68218,0.51022,0.42909,0.3645,0.38483,0.36737,0.54159,0.5316,0.35505,0.52923,0.34141,0.58454,0.58097,0.58119,0.56074,0.44795,0.4706,0.34531,0.43369,0.53749,0.66487,0.47804,0.54714
71,0.93263,0.9516,0.86767,0.85194,0.67394,0.98577,0.98534,0.98276,0.80525,0.79123,0.76608,0.68557,0.4782,0.61683,0.74426,0.63098,0.46577,0.68173,0.63133,0.60397,0.85248,0.35116,0.36743,0.86803,0.37972,0.54615,0.60558,0.57792,0.46118,0.46245,0.94009,0.96317,0.456,0.77294,0.89487,0.74971,0.73001,0.84019,0.41667,0.7722,0.38146,0.52829,0.99304,0.34404,0.52341,0.52828,0.62531,0.47717,0.98287,0.96623,0.84649,0.88965,0.84363,0.8414,0.79597,0.844,0.98837,0.74559,0.71535,0.85642,0.36091,0.56167,0.37521,0.50049,0.69723,0.88323,0.80824,0.81191,0.46634,0.64151,0.61217,1.0,0.8638,0.5617,0.67986,0.99126,0.97517,0.77481,0.76226,0.98535,0.6708,0.57683,0.81272,0.48248,0.66564,0.98734,0.95464,0.65634,0.86162,0.73532,0.82692,0.42414,0.34755,0.64747,0.68158,0.53575,0.80224,0.99227,0.56798,0.46136,0.69461,0.51418,0.58334,0.97142,0.46919,0.92378,0.7852,0.79992,0.77568,0.46769,0.68204,0.39728,0.38027,0.3795,0.52605,0.5435,0.35415,0.59768,0.55979,0.56884,0.88686,0.75441,0.59455,0.76476,0.81279,0.66759,0.66852,0.65099,0.55175,0.42339,0.86478,0.98481,0.85311,0.47657,0.61854,0.74677,0.77621,0.72924,0.667,0.66459,0.46517,0.76899,0.78573,0.7383,0.62345,0.75081,0.70888,0.70755,0.69451,0.3388,0.98898,0.9912,0.99163,0.98163,0.98054,0.6417,0.4388,0.61063,0.60929,0.4271,0.42938,0.60437,0.63202,0.65144,0.64056,0.9848,0.85173,0.34124,0.74277,0.6866,0.64756,0.34533,0.45764,0.52526,0.61346,0.5579,0.36736,0.35344,0.58467,0.51473,0.37319,0.57578,0.37857,0.59353,0.47839,0.50874,0.79163,0.58634,0.62618,0.33713,0.60847,0.67013,0.57951,0.65148,0.48379,0.62108,0.65467,0.5709,0.64994,0.37021,0.63,0.56792,0.34472,0.39382,0.39504,0.83133,0.85861,0.69917,0.4156,0.62423,0.59521,0.50457,0.47997,0.48086,0.55193
72,0.80117,0.84454,0.80074,0.78228,0.60243,0.83098,0.87481,0.84982,0.75386,0.77583,0.7935,0.56288,0.50213,0.43777,0.78441,0.44202,0.57703,0.52724,0.50641,0.56117,0.73064,0.33773,0.60913,0.80303,0.36762,0.58097,0.49874,0.39034,0.44742,0.39617,0.82066,0.88314,0.79256,0.51896,0.8639,0.81864,0.71766,0.87359,0.4089,0.70558,0.35791,0.51917,0.85589,0.33102,0.55682,0.50328,0.52985,0.40935,0.82673,0.83774,0.72399,0.8265,0.80123,0.80366,0.69896,0.73388,0.87127,0.50618,0.36075,0.83324,0.34688,0.8652,0.3601,0.47673,0.57341,0.79583,0.77428,0.78993,0.80036,0.59799,0.63367,0.8638,1.0,0.51116,0.64754,0.86928,0.89883,0.72174,0.74415,0.89317,0.72253,0.70256,0.77801,0.45376,0.47426,0.84779,0.82319,0.5924,0.88101,0.67743,0.70584,0.63953,0.54449,0.51642,0.33734,0.48264,0.75627,0.8752,0.55275,0.56167,0.42712,0.49962,0.59242,0.80056,0.81969,0.85028,0.67091,0.74487,0.77666,0.46175,0.37607,0.39371,0.55584,0.3912,0.39396,0.38281,0.35743,0.56035,0.52999,0.59929,0.8932,0.73618,0.64318,0.49857,0.79194,0.5988,0.34278,0.5809,0.73442,0.36699,0.79787,0.89645,0.79474,0.45852,0.67266,0.48319,0.55087,0.75334,0.59688,0.59917,0.43858,0.55623,0.65698,0.47126,0.67146,0.61278,0.6582,0.63701,0.41479,0.32572,0.85571,0.8494,0.86095,0.88418,0.88661,0.52058,0.43356,0.56351,0.56272,0.43993,0.42031,0.41736,0.4924,0.53684,0.54179,0.83688,0.85998,0.57343,0.81974,0.61783,0.58106,0.33394,0.41543,0.62858,0.67124,0.37965,0.6381,0.35533,0.54019,0.54514,0.6319,0.61555,0.37968,0.62022,0.47877,0.50562,0.65277,0.6767,0.4611,0.52843,0.32818,0.58423,0.52952,0.59033,0.48893,0.67442,0.44579,0.38723,0.67945,0.605,0.68255,0.38245,0.35634,0.39097,0.39456,0.68649,0.73054,0.66412,0.63769,0.55779,0.55354,0.4599,0.47684,0.49289,0.48625
73,0.58278,0.56003,0.6368,0.54998,0.52395,0.60502,0.59799,0.55967,0.57478,0.57475,0.53042,0.65189,0.74793,0.56774,0.53977,0.54887,0.60043,0.71638,0.67242,0.5789,0.65309,0.52673,0.53649,0.63065,0.5405,0.42273,0.70154,0.53669,0.37983,0.50256,0.62414,0.56084,0.63183,0.74039,0.60966,0.5553,0.66112,0.5251,0.48315,0.54045,0.44212,0.57554,0.56725,0.51902,0.44599,0.62,0.63564,0.53193,0.575,0.57407,0.67994,0.58747,0.57848,0.57401,0.62553,0.65632,0.55737,0.52058,0.47359,0.63574,0.42295,0.50563,0.46537,0.59437,0.47833,0.62559,0.50458,0.55352,0.57594,0.72196,0.53055,0.5617,0.51124,1.0,0.7435,0.6016,0.52824,0.44972,0.60543,0.60082,0.66575,0.5231,0.50456,0.60526,0.75432,0.55852,0.60929,0.40563,0.61353,0.4834,0.65826,0.61351,0.42139,0.71091,0.43039,0.60288,0.56215,0.55927,0.69177,0.57891,0.59629,0.61252,0.64671,0.59133,0.61302,0.62376,0.62222,0.57807,0.71475,0.77208,0.41514,0.5154,0.49763,0.49337,0.49445,0.46781,0.49188,0.45891,0.39192,0.45356,0.5615,0.6015,0.55515,0.80647,0.54632,0.41324,0.4151,0.51192,0.57354,0.45801,0.63594,0.54069,0.60812,0.61594,0.54798,0.83184,0.64278,0.54585,0.41105,0.40031,0.62887,0.50363,0.48309,0.644,0.56034,0.66089,0.55575,0.62167,0.71475,0.47914,0.56783,0.56099,0.60123,0.53877,0.53474,0.60577,0.5291,0.5574,0.55408,0.61713,0.53535,0.53726,0.69169,0.58978,0.58381,0.57396,0.5501,0.50745,0.63137,0.68599,0.40394,0.52175,0.48605,0.6248,0.64251,0.56541,0.48253,0.51345,0.43275,0.39718,0.56834,0.50614,0.58665,0.57202,0.54015,0.54881,0.49671,0.69379,0.53935,0.45789,0.48214,0.66392,0.52094,0.65539,0.42482,0.47457,0.65925,0.46647,0.54023,0.53514,0.49504,0.5595,0.56366,0.61968,0.6037,0.58136,0.56546,0.44349,0.65111,0.41902,0.56151,0.58651,0.46723,0.42361,0.65325
