,T1115TS003_1o,T1115TS003_2o,T1115TS003_3o,T1115TS003_4o,T1115TS003_5o,T1115TS035_1o,T1115TS035_2o,T1115TS035_3o,T1115TS035_4o,T1115TS035_5o,T1115TS054_1o,T1115TS054_2o,T1115TS054_3o,T1115TS054_4o,T1115TS054_5o,T1115TS071_1o,T1115TS071_2o,T1115TS071_3o,T1115TS071_4o,T1115TS071_5o,T1115TS086_1o,T1115TS086_2o,T1115TS086_3o,T1115TS086_4o,T1115TS086_5o,T1115TS091_1o,T1115TS091_2o,T1115TS091_3o,T1115TS091_4o,T1115TS091_5o,T1115TS098_1o,T1115TS098_2o,T1115TS098_3o,T1115TS098_4o,T1115TS098_5o,T1115TS119_1o,T1115TS119_2o,T1115TS119_3o,T1115TS119_4o,T1115TS119_5o,T1115TS125_1o,T1115TS125_2o,T1115TS125_3o,T1115TS125_4o,T1115TS125_5o,T1115TS131_1o,T1115TS131_2o,T1115TS131_3o,T1115TS131_4o,T1115TS131_5o,T1115TS147_1o,T1115TS147_2o,T1115TS147_3o,T1115TS147_4o,T1115TS147_5o,T1115TS150_1o,T1115TS150_2o,T1115TS150_3o,T1115TS150_4o,T1115TS150_5o,T1115TS158_1o,T1115TS158_2o,T1115TS158_3o,T1115TS158_4o,T1115TS158_5o,T1115TS165_1o,T1115TS165_2o,T1115TS165_3o,T1115TS165_4o,T1115TS165_5o,T1115TS169_1o,T1115TS169_2o,T1115TS169_3o,T1115TS169_4o,T1115TS169_5o,T1115TS180_1o,T1115TS180_2o,T1115TS180_3o,T1115TS180_4o,T1115TS180_5o,T1115TS185_1o,T1115TS185_2o,T1115TS185_3o,T1115TS185_4o,T1115TS185_5o,T1115TS187_1o,T1115TS187_2o,T1115TS187_3o,T1115TS187_4o,T1115TS187_5o,T1115TS188_1o,T1115TS188_2o,T1115TS188_3o,T1115TS188_4o,T1115TS188_5o,T1115TS234_1o,T1115TS239_1o,T1115TS239_2o,T1115TS239_3o,T1115TS239_4o,T1115TS239_5o,T1115TS248_1o,T1115TS248_2o,T1115TS248_3o,T1115TS248_4o,T1115TS248_5o,T1115TS278_1o,T1115TS278_2o,T1115TS278_3o,T1115TS278_4o,T1115TS278_5o,T1115TS288_1o,T1115TS288_2o,T1115TS288_3o,T1115TS288_4o,T1115TS288_5o,T1115TS298_1o,T1115TS298_2o,T1115TS298_3o,T1115TS298_4o,T1115TS298_5o,T1115TS320_1o,T1115TS320_2o,T1115TS320_3o,T1115TS320_4o,T1115TS348_1o,T1115TS348_2o,T1115TS348_3o,T1115TS348_4o,T1115TS348_5o,T1115TS352_1o,T1115TS352_2o,T1115TS352_3o,T1115TS352_4o,T1115TS352_5o,T1115TS360_1o,T1115TS360_2o,T1115TS360_3o,T1115TS360_4o,T1115TS360_5o,T1115TS367_1o,T1115TS367_2o,T1115TS367_3o,T1115TS367_4o,T1115TS367_5o,T1115TS374_1o,T1115TS374_2o,T1115TS374_3o,T1115TS374_4o,T1115TS374_5o,T1115TS385_1o,T1115TS390_1o,T1115TS390_2o,T1115TS390_3o,T1115TS390_4o,T1115TS390_5o,T1115TS397_1o,T1115TS397_2o,T1115TS397_3o,T1115TS397_4o,T1115TS397_5o,T1115TS399_1o,T1115TS399_2o,T1115TS399_3o,T1115TS399_4o,T1115TS399_5o,T1115TS423_1o,T1115TS423_2o,T1115TS423_3o,T1115TS423_4o,T1115TS423_5o,T1115TS439_1o,T1115TS439_2o,T1115TS439_3o,T1115TS439_4o,T1115TS439_5o,T1115TS461_1o,T1115TS462_1o,T1115TS462_2o,T1115TS462_3o,T1115TS462_4o,T1115TS462_5o,T1115TS494_1o,T1115TS494_2o,T1115TS494_3o,T1115TS494_4o,T1115TS494_5o
53,0.42143,0.44464,0.43256,0.34023,0.3689,0.1533,0.41156,0.1648,0.15153,0.49927,0.18237,0.50413,0.32694,0.24559,0.16501,0.06106,0.08494,0.0602,0.06052,0.05974,0.42638,0.43623,0.43625,0.42757,0.42514,0.64645,0.41666,0.63811,0.64282,0.64221,0.57604,0.57604,0.13909,0.13909,0.57639,0.12562,0.34798,0.16784,0.14483,0.17488,0.18237,0.50413,0.32694,0.24559,0.16501,0.38147,0.3054,0.30695,0.28302,0.33204,0.61609,0.268,0.39549,1.0,0.78924,0.5952,0.60794,0.45702,0.67656,0.67307,0.42757,0.42514,0.42393,0.42638,0.43623,0.45468,0.44521,0.45749,0.45468,0.53125,0.57604,0.13909,0.57604,0.13909,0.13909,0.32121,0.25964,0.3391,0.34001,0.32554,0.51125,0.50948,0.51021,0.52397,0.50703,0.17298,0.20016,0.21888,0.19576,0.22761,0.58485,0.58485,0.58485,0.58552,0.57639,0.19884,0.36942,0.17694,0.19538,0.38687,0.23183,0.35697,0.1533,0.41156,0.1648,0.48609,0.15681,0.1592,0.08603,0.4439,0.07448,0.23059,0.20275,0.19979,0.20164,0.19482,0.57639,0.58552,0.58966,0.56597,0.60506,0.72503,0.78514,0.24396,0.61082,0.63217,0.62991,0.6284,0.62317,0.63249,0.6116,0.60924,0.60193,0.66902,0.67042,0.39398,0.38689,0.338,0.37093,0.38765,0.43147,0.45615,0.42579,0.34408,0.36476,0.52492,0.53017,0.52088,0.51377,0.51565,0.05175,0.34627,0.30337,0.31648,0.31065,0.32104,0.42479,0.42361,0.40832,0.45382,0.47581,0.18237,0.50413,0.32694,0.24559,0.16501,0.34121,0.46314,0.33967,0.38057,0.40895,0.19538,0.16406,0.17694,0.36794,0.38687,0.42321,0.06083,0.06085,0.05904,0.0635,0.06463,0.43387,0.43207,0.45137,0.3818,0.42657
54,0.37501,0.42265,0.39116,0.30788,0.34704,0.26363,0.37827,0.15314,0.32319,0.53118,0.1971,0.51396,0.19159,0.25784,0.17546,0.11482,0.11165,0.06367,0.06084,0.07916,0.35292,0.39325,0.34723,0.39503,0.37001,0.62574,0.39524,0.61577,0.6287,0.61733,0.55913,0.55913,0.12632,0.12632,0.56672,0.4045,0.32394,0.16764,0.328,0.17395,0.1971,0.51396,0.19159,0.25784,0.17546,0.37417,0.29246,0.30328,0.27274,0.31717,0.80809,0.26735,0.37198,0.78924,1.0,0.58613,0.64183,0.40704,0.66726,0.65495,0.39503,0.37001,0.38862,0.35292,0.39325,0.43655,0.43933,0.44719,0.43655,0.53861,0.55913,0.12632,0.55913,0.12632,0.12632,0.32029,0.28082,0.36952,0.33191,0.33233,0.51574,0.5089,0.52152,0.53036,0.50919,0.1776,0.20282,0.22434,0.20139,0.2282,0.5986,0.5986,0.5986,0.6014,0.56672,0.16925,0.3503,0.18143,0.1927,0.39253,0.23256,0.3229,0.26363,0.37827,0.15314,0.48146,0.16616,0.15691,0.08057,0.43805,0.1461,0.23198,0.20061,0.19792,0.19622,0.18423,0.56672,0.6014,0.61557,0.58025,0.65014,0.75842,0.66177,0.25603,0.71609,0.67567,0.67388,0.65715,0.64312,0.65637,0.6513,0.65139,0.64463,0.66444,0.68407,0.5,0.48936,0.33642,0.45846,0.40394,0.38014,0.43098,0.35439,0.3169,0.33694,0.51403,0.5151,0.52263,0.53669,0.496,0.05276,0.31717,0.29427,0.30767,0.29923,0.31213,0.39393,0.38321,0.37664,0.43117,0.47929,0.1971,0.51396,0.19159,0.25784,0.17546,0.30392,0.35131,0.28702,0.2754,0.35506,0.1927,0.16482,0.18143,0.35657,0.39253,0.40514,0.07381,0.11216,0.05853,0.11241,0.11078,0.41996,0.41845,0.4146,0.3591,0.43562
55,0.3473,0.35081,0.35868,0.29584,0.3098,0.16365,0.17051,0.16947,0.16098,0.46305,0.21998,0.53465,0.19454,0.30304,0.17725,0.0607,0.06571,0.06357,0.0602,0.06076,0.35407,0.36381,0.3625,0.35602,0.34533,0.60423,0.57544,0.58197,0.59466,0.59797,0.65315,0.65315,0.13204,0.13204,0.67611,0.16598,0.14882,0.18664,0.16496,0.20006,0.21998,0.53465,0.19454,0.30304,0.17725,0.33709,0.30103,0.28796,0.26078,0.30794,0.6724,0.27418,0.34899,0.5952,0.58613,1.0,0.75257,0.66554,0.63495,0.74346,0.35602,0.34533,0.34927,0.35407,0.36381,0.57572,0.5143,0.56069,0.57572,0.5257,0.65315,0.13204,0.65315,0.13204,0.13204,0.28857,0.24774,0.30757,0.33458,0.36732,0.59023,0.61158,0.56176,0.59703,0.19441,0.17016,0.19164,0.20916,0.19072,0.21338,0.76365,0.76365,0.76365,0.76729,0.67611,0.22873,0.34539,0.17064,0.18118,0.37159,0.24795,0.15825,0.16365,0.17051,0.16947,0.75736,0.15555,0.15171,0.09612,0.57948,0.13538,0.23709,0.20603,0.20487,0.2032,0.19838,0.67611,0.76729,0.84751,0.70844,0.6947,0.51585,0.58409,0.25555,0.56197,0.6393,0.63782,0.63533,0.60419,0.63796,0.71956,0.68009,0.66629,0.63279,0.69334,0.36934,0.3587,0.33707,0.35976,0.31526,0.3566,0.36336,0.35144,0.29557,0.31046,0.47601,0.47757,0.48763,0.48064,0.46606,0.0541,0.30148,0.26742,0.27693,0.27254,0.27941,0.64177,0.64166,0.5914,0.70284,0.63768,0.21998,0.53465,0.19454,0.30304,0.17725,0.32104,0.41256,0.31387,0.34844,0.35813,0.18118,0.15631,0.17064,0.35077,0.37159,0.36079,0.109,0.10863,0.0667,0.10865,0.10576,0.58134,0.57897,0.63682,0.54146,0.47033
56,0.32788,0.36107,0.33726,0.27294,0.29117,0.1425,0.15021,0.40825,0.14034,0.51625,0.21281,0.55366,0.18611,0.31124,0.14459,0.0592,0.06013,0.06295,0.0647,0.06297,0.33813,0.33798,0.34382,0.33667,0.33026,0.70157,0.42738,0.68475,0.69537,0.69599,0.54929,0.54929,0.12369,0.12369,0.56022,0.46539,0.13079,0.16179,0.13581,0.17179,0.21281,0.55366,0.18611,0.31124,0.14459,0.30375,0.2646,0.25649,0.23787,0.27083,0.73623,0.25857,0.3084,0.60794,0.64175,0.75257,1.0,0.42664,0.66873,0.65805,0.33667,0.33026,0.33044,0.33813,0.33798,0.46612,0.42679,0.46314,0.46612,0.50563,0.54929,0.12369,0.54929,0.12369,0.12369,0.26627,0.25533,0.31347,0.32636,0.32412,0.52057,0.51652,0.5086,0.52648,0.52036,0.15581,0.17621,0.19614,0.17482,0.20177,0.65435,0.65435,0.65435,0.65203,0.56022,0.14295,0.29504,0.15673,0.16676,0.39559,0.21726,0.13932,0.1425,0.15021,0.40825,0.52394,0.14586,0.14301,0.08393,0.45513,0.12747,0.20761,0.18118,0.18133,0.17928,0.1756,0.56022,0.65203,0.81833,0.60751,0.85295,0.61592,0.56115,0.24611,0.55581,0.6462,0.65045,0.6196,0.59986,0.64194,0.97565,0.93923,0.94229,0.70101,0.73375,0.3957,0.38878,0.30411,0.38257,0.33405,0.33746,0.36998,0.33302,0.27154,0.2848,0.48483,0.48589,0.49151,0.48081,0.48856,0.05271,0.27462,0.24794,0.25723,0.25172,0.25945,0.46604,0.40921,0.41073,0.5299,0.62767,0.21281,0.55366,0.18611,0.31124,0.14459,0.27257,0.37622,0.26454,0.31537,0.33044,0.16676,0.14228,0.15673,0.29786,0.39559,0.33846,0.06608,0.05882,0.10637,0.05899,0.05907,0.45107,0.45021,0.47412,0.39811,0.4064
57,0.32886,0.3204,0.33978,0.29053,0.3031,0.18898,0.18684,0.19136,0.1782,0.30554,0.20972,0.38644,0.40131,0.26753,0.23353,0.09732,0.06658,0.05896,0.06518,0.09175,0.33237,0.34215,0.33193,0.32606,0.32295,0.41951,0.7242,0.40395,0.41327,0.41106,0.58588,0.58588,0.1295,0.1295,0.60337,0.13731,0.16455,0.17356,0.17652,0.18406,0.20972,0.38644,0.40131,0.26753,0.23353,0.32384,0.32733,0.34697,0.31028,0.36866,0.45241,0.26868,0.34936,0.45022,0.38788,0.66554,0.42664,1.0,0.50728,0.60567,0.32606,0.32295,0.32944,0.33237,0.34215,0.56747,0.47443,0.54956,0.56747,0.44704,0.58588,0.1295,0.58588,0.1295,0.1295,0.27602,0.20398,0.26908,0.37524,0.35677,0.53755,0.5566,0.48883,0.53119,0.57289,0.17085,0.19585,0.2039,0.19395,0.19519,0.566,0.566,0.566,0.54518,0.60337,0.33267,0.3346,0.17278,0.18533,0.2481,0.26668,0.6657,0.18898,0.18684,0.19136,0.67488,0.15476,0.15305,0.1139,0.66216,0.13554,0.23941,0.20466,0.20055,0.20383,0.19822,0.60337,0.54518,0.53721,0.51361,0.40783,0.36138,0.46419,0.29561,0.48682,0.45274,0.45223,0.46315,0.47887,0.40647,0.415,0.38685,0.38078,0.46194,0.4315,0.30494,0.29874,0.35069,0.30932,0.27898,0.33309,0.32086,0.33389,0.29051,0.30471,0.38894,0.3869,0.40308,0.39788,0.38086,0.06057,0.2866,0.25848,0.26671,0.26241,0.2655,0.71235,0.70854,0.69314,0.67387,0.52414,0.20972,0.38644,0.40131,0.26753,0.23353,0.34952,0.41037,0.32547,0.36494,0.34613,0.18533,0.16095,0.17278,0.34468,0.2481,0.32965,0.06766,0.06718,0.05908,0.0672,0.06575,0.64293,0.63854,0.67756,0.6767,0.50964
58,0.36873,0.40504,0.38768,0.32014,0.33818,0.14084,0.15302,0.15132,0.36461,0.66178,0.18045,0.59145,0.33786,0.25865,0.15151,0.05875,0.06481,0.06564,0.05889,0.05833,0.37908,0.38542,0.39284,0.38174,0.37219,0.70501,0.46033,0.6943,0.70375,0.70388,0.68294,0.68294,0.12033,0.12033,0.6827,0.16679,0.33916,0.16605,0.34641,0.1757,0.18045,0.59145,0.33786,0.25865,0.15151,0.37016,0.3006,0.30579,0.28318,0.32515,0.76441,0.25257,0.34154,0.67649,0.66726,0.63495,0.66873,0.50728,1.0,0.89789,0.38174,0.37219,0.36947,0.37908,0.38542,0.47893,0.49205,0.47184,0.47893,0.65087,0.68294,0.12033,0.68294,0.12033,0.12033,0.30006,0.26079,0.3397,0.31014,0.30197,0.58397,0.57857,0.59645,0.61532,0.58064,0.16333,0.19014,0.20355,0.18467,0.21308,0.65675,0.65675,0.65675,0.65573,0.6827,0.15496,0.33906,0.16863,0.18258,0.45967,0.23039,0.14153,0.14084,0.15302,0.15132,0.51082,0.15161,0.15308,0.07583,0.46446,0.13483,0.2086,0.18384,0.18177,0.18416,0.18053,0.6827,0.65573,0.64169,0.60751,0.71956,0.60116,0.56664,0.23861,0.51541,0.81814,0.81195,0.83585,0.84208,0.78059,0.68784,0.69925,0.6886,0.9518,0.88295,0.349,0.34496,0.31282,0.38208,0.36803,0.37642,0.41293,0.3785,0.31971,0.33516,0.65035,0.65253,0.66845,0.64097,0.65422,0.05518,0.31495,0.28545,0.29601,0.29109,0.30021,0.41772,0.41286,0.38959,0.47438,0.52067,0.18045,0.59145,0.33786,0.25865,0.15151,0.32921,0.41962,0.3282,0.36232,0.38839,0.18258,0.15417,0.16863,0.34102,0.45967,0.36062,0.0589,0.05885,0.10966,0.05875,0.05885,0.46436,0.46157,0.46215,0.38386,0.49861
59,0.38661,0.39743,0.39976,0.32623,0.34422,0.15423,0.51938,0.16711,0.15079,0.55937,0.19023,0.59057,0.19311,0.2633,0.17412,0.05901,0.09025,0.09328,0.06444,0.05875,0.39229,0.40061,0.40258,0.3962,0.38313,0.69298,0.52679,0.68162,0.69007,0.69066,0.76607,0.76607,0.13606,0.13606,0.75553,0.16473,0.41791,0.17848,0.41577,0.18384,0.19023,0.59057,0.19311,0.2633,0.17412,0.38859,0.3186,0.32043,0.28948,0.3405,0.753,0.26587,0.37341,0.6728,0.6548,0.74346,0.65805,0.60567,0.89789,1.0,0.3962,0.38313,0.38328,0.39229,0.40061,0.58003,0.57396,0.57957,0.58003,0.64919,0.76607,0.13606,0.76607,0.13606,0.13606,0.31024,0.25959,0.33037,0.29194,0.35995,0.68376,0.69438,0.69476,0.69248,0.68537,0.17153,0.19585,0.21544,0.19414,0.22011,0.76944,0.76944,0.76944,0.76997,0.75553,0.21219,0.36674,0.17647,0.19089,0.45283,0.24855,0.44832,0.15423,0.51938,0.16711,0.61484,0.15599,0.07916,0.09064,0.56415,0.07547,0.22754,0.20022,0.19774,0.1999,0.19453,0.75553,0.76997,0.72523,0.75132,0.69899,0.5634,0.57644,0.22016,0.52248,0.76968,0.75687,0.8087,0.80995,0.74471,0.66565,0.65215,0.64073,0.85331,0.84166,0.35646,0.34625,0.33307,0.37737,0.33799,0.39193,0.40763,0.38504,0.32833,0.34621,0.61939,0.62133,0.6364,0.617,0.60802,0.05046,0.3323,0.29382,0.30658,0.29866,0.3111,0.54635,0.50476,0.50576,0.56743,0.55482,0.19023,0.59057,0.19311,0.2633,0.17412,0.34009,0.43229,0.34214,0.37151,0.39297,0.19089,0.16146,0.17647,0.37243,0.45283,0.37897,0.07441,0.07551,0.05964,0.07597,0.08211,0.58868,0.58686,0.59911,0.47775,0.54429
60,0.94798,0.79114,0.91558,0.67481,0.73472,0.29264,0.34208,0.31131,0.30687,0.33781,0.13179,0.3172,0.21565,0.16945,0.16339,0.05875,0.06093,0.05923,0.05887,0.05864,0.91926,0.90604,0.91661,1.0,0.95755,0.37663,0.31674,0.37242,0.36438,0.37288,0.38571,0.38571,0.1441,0.1441,0.38327,0.2595,0.28553,0.18192,0.28684,0.17638,0.13179,0.3172,0.21565,0.16945,0.16339,0.40063,0.28976,0.24264,0.24704,0.31468,0.40008,0.16713,0.84785,0.42759,0.39485,0.35602,0.33954,0.3261,0.38175,0.3962,1.0,0.95755,0.94107,0.91926,0.90604,0.35142,0.34479,0.34842,0.35142,0.40224,0.38571,0.1441,0.38571,0.1441,0.1441,0.44033,0.29817,0.34427,0.24708,0.20607,0.39936,0.39845,0.40092,0.40412,0.3963,0.20186,0.23017,0.22808,0.22537,0.22184,0.3607,0.3607,0.3607,0.36097,0.38327,0.23226,0.31993,0.20329,0.21426,0.27795,0.1967,0.29697,0.29264,0.34208,0.31131,0.32038,0.17546,0.17292,0.10563,0.36636,0.15509,0.23427,0.20375,0.20224,0.20323,0.19962,0.38327,0.36097,0.35161,0.35937,0.3512,0.37211,0.37356,0.18971,0.37288,0.38292,0.37909,0.38277,0.39653,0.38947,0.33874,0.33711,0.33559,0.36759,0.3706,0.3119,0.31601,0.25583,0.32923,0.28504,0.95595,0.78,0.91214,0.67797,0.72558,0.40795,0.40633,0.41693,0.40633,0.41239,0.05193,0.45364,0.44712,0.44811,0.45019,0.44748,0.35203,0.35503,0.31329,0.3647,0.34297,0.13179,0.3172,0.21565,0.16945,0.16339,0.56863,0.58998,0.46177,0.60915,0.55453,0.21426,0.18505,0.20329,0.31324,0.27795,0.8226,0.05809,0.05791,0.05866,0.05804,0.05768,0.36835,0.36626,0.37519,0.34412,0.36824
61,0.96325,0.80776,0.9195,0.67723,0.73742,0.29319,0.32452,0.30052,0.31731,0.36226,0.1324,0.31051,0.21172,0.16839,0.1566,0.05925,0.06075,0.05934,0.05872,0.06006,0.92691,0.91861,0.92126,0.95755,1.0,0.37196,0.29458,0.36645,0.37225,0.36792,0.37485,0.37485,0.14052,0.14052,0.37236,0.25225,0.28151,0.18175,0.14311,0.17589,0.1324,0.31051,0.21172,0.16839,0.1566,0.3939,0.30086,0.2454,0.24747,0.31242,0.39598,0.16919,0.85358,0.4181,0.36997,0.34539,0.33202,0.32309,0.37404,0.38322,0.95755,1.0,0.95733,0.92691,0.91861,0.34814,0.34099,0.34655,0.34814,0.40496,0.37485,0.14052,0.37485,0.14052,0.14052,0.43238,0.29571,0.35194,0.24676,0.22066,0.39484,0.39219,0.3946,0.39827,0.39037,0.20396,0.23106,0.23042,0.22663,0.22624,0.35359,0.35359,0.35359,0.35333,0.37236,0.23198,0.31554,0.20472,0.21525,0.27115,0.18092,0.31382,0.29319,0.32452,0.30052,0.31029,0.17681,0.17242,0.10683,0.36069,0.15651,0.23638,0.20666,0.2046,0.20521,0.20074,0.37237,0.35334,0.34307,0.34965,0.34206,0.35499,0.35387,0.2008,0.36955,0.3925,0.37208,0.38686,0.37094,0.38445,0.33404,0.32968,0.32777,0.35984,0.36415,0.31193,0.29071,0.26798,0.33379,0.28322,0.95818,0.78904,0.92251,0.67195,0.72929,0.40356,0.40221,0.38681,0.40631,0.40429,0.0514,0.46554,0.44455,0.4433,0.44882,0.44321,0.35253,0.30659,0.34801,0.30659,0.33444,0.1324,0.31051,0.21172,0.16839,0.1566,0.58715,0.5867,0.45304,0.61321,0.55074,0.21525,0.18564,0.20472,0.30414,0.27115,0.83979,0.05962,0.05945,0.05925,0.05948,0.05939,0.36278,0.36149,0.37036,0.33724,0.36544
62,0.95268,0.78929,0.91051,0.67001,0.72732,0.29108,0.31361,0.29699,0.31701,0.32507,0.13504,0.31181,0.21012,0.16884,0.15349,0.0598,0.06016,0.05897,0.05893,0.05816,0.92162,0.91172,0.90557,0.94107,0.95733,0.36938,0.31975,0.37353,0.37075,0.3661,0.3808,0.3808,0.13406,0.13406,0.38018,0.25336,0.28708,0.18172,0.29004,0.17797,0.13504,0.31181,0.21012,0.16884,0.15349,0.41319,0.2963,0.26392,0.25042,0.31378,0.39975,0.2063,0.86637,0.42393,0.38814,0.3493,0.33077,0.33,0.36947,0.38328,0.94107,0.95733,1.0,0.92162,0.91172,0.34894,0.34837,0.34967,0.34894,0.39806,0.3808,0.13406,0.3808,0.13406,0.13406,0.43009,0.30194,0.35131,0.249,0.21766,0.39797,0.39586,0.39671,0.40141,0.39413,0.19966,0.23349,0.22726,0.22597,0.21765,0.35897,0.35897,0.35897,0.35872,0.38018,0.24194,0.32122,0.2042,0.21349,0.27224,0.1942,0.31556,0.29108,0.31361,0.29699,0.31546,0.17584,0.17347,0.09787,0.36236,0.15648,0.23373,0.20569,0.20364,0.20402,0.18917,0.38018,0.35872,0.34719,0.3567,0.34217,0.36599,0.37437,0.18707,0.37304,0.37627,0.37681,0.38376,0.37865,0.38226,0.33099,0.32607,0.32412,0.35629,0.35977,0.31367,0.27302,0.25546,0.33218,0.28142,0.94768,0.7671,0.91748,0.6659,0.72462,0.40726,0.40336,0.41066,0.40092,0.40494,0.05153,0.46261,0.44718,0.43742,0.44717,0.44583,0.30014,0.3601,0.35628,0.30276,0.34121,0.13504,0.31181,0.21012,0.16884,0.15349,0.59791,0.58525,0.43028,0.61453,0.56478,0.21349,0.18532,0.2042,0.30692,0.27224,0.83975,0.0598,0.05977,0.11678,0.05986,0.0599,0.37097,0.36823,0.37548,0.34531,0.37316
63,0.90824,0.79593,0.94583,0.66721,0.72566,0.2911,0.34581,0.31723,0.31256,0.33219,0.13363,0.31681,0.21549,0.16376,0.15626,0.09343,0.05913,0.06125,0.05943,0.05928,1.0,0.94233,0.93916,0.91926,0.92691,0.36329,0.32345,0.37271,0.36605,0.36028,0.38305,0.38305,0.1037,0.1037,0.38074,0.2606,0.28315,0.1887,0.27158,0.1834,0.13363,0.31681,0.21549,0.16376,0.15626,0.38717,0.28944,0.2628,0.24503,0.31119,0.36318,0.20756,0.85848,0.42724,0.35211,0.35407,0.33813,0.33274,0.38224,0.39229,0.91926,0.92691,0.92162,1.0,0.94233,0.35472,0.35078,0.35074,0.35472,0.40068,0.38305,0.1037,0.38305,0.1037,0.1037,0.42647,0.29972,0.30637,0.25189,0.20042,0.40006,0.39658,0.39024,0.40319,0.39611,0.19865,0.23335,0.23131,0.225,0.22719,0.36331,0.36331,0.36331,0.3635,0.38074,0.18914,0.31576,0.20322,0.2131,0.27279,0.18207,0.294,0.2911,0.34581,0.31723,0.32328,0.17381,0.17651,0.10317,0.3699,0.15093,0.22924,0.19158,0.19134,0.19209,0.1887,0.38074,0.3635,0.35197,0.36279,0.34363,0.38119,0.37195,0.18955,0.32074,0.36791,0.3708,0.38257,0.39177,0.38303,0.3405,0.33233,0.32957,0.36777,0.36696,0.27058,0.27321,0.25012,0.3319,0.25048,0.91916,0.77837,0.94531,0.66517,0.71591,0.40597,0.40408,0.41313,0.40216,0.40595,0.05249,0.46147,0.43501,0.44092,0.44896,0.43962,0.36549,0.36273,0.3588,0.35415,0.34237,0.13363,0.31681,0.21549,0.16376,0.15626,0.56543,0.57941,0.43217,0.60992,0.55539,0.2131,0.18494,0.20322,0.30374,0.27279,0.81186,0.08193,0.08325,0.05912,0.08399,0.09214,0.37316,0.37056,0.38169,0.3499,0.37109
64,0.91413,0.8114,0.94705,0.65248,0.71272,0.28921,0.34907,0.31312,0.31928,0.35773,0.13652,0.32266,0.21846,0.17192,0.17643,0.09128,0.05946,0.06051,0.05973,0.05857,0.94233,1.0,0.94662,0.90604,0.91861,0.37954,0.32617,0.38188,0.3719,0.37622,0.38888,0.38888,0.10216,0.10216,0.38802,0.26829,0.27779,0.18749,0.28897,0.1835,0.13652,0.32266,0.21846,0.17192,0.17643,0.39108,0.29734,0.26169,0.25088,0.30938,0.41137,0.21181,0.85146,0.43623,0.39325,0.36381,0.33934,0.34216,0.38542,0.40061,0.90604,0.91861,0.91172,0.94233,1.0,0.35472,0.3289,0.3533,0.35472,0.40682,0.38888,0.10216,0.38888,0.10216,0.10216,0.42693,0.28951,0.3139,0.25405,0.2098,0.40025,0.39833,0.39657,0.40407,0.39799,0.19965,0.233,0.22917,0.22417,0.22664,0.37278,0.37278,0.37278,0.37305,0.38802,0.23423,0.3261,0.20141,0.21112,0.2751,0.18475,0.32248,0.28921,0.34907,0.31312,0.33636,0.17107,0.17154,0.09771,0.37508,0.15125,0.23086,0.19111,0.19009,0.19119,0.18744,0.38801,0.37305,0.3577,0.36986,0.35235,0.38752,0.38706,0.18597,0.37501,0.37976,0.38136,0.39743,0.40802,0.38588,0.34151,0.33625,0.33868,0.37303,0.37149,0.29741,0.30053,0.25565,0.33172,0.28812,0.91754,0.78979,0.94955,0.65015,0.70091,0.40519,0.40411,0.41302,0.40492,0.40485,0.05416,0.47,0.43464,0.44233,0.43934,0.44591,0.36821,0.30246,0.36229,0.34795,0.33974,0.13652,0.32266,0.21846,0.17192,0.17643,0.56782,0.61377,0.46312,0.61556,0.56662,0.21112,0.18609,0.20141,0.30401,0.2751,0.80791,0.06889,0.08358,0.06483,0.08417,0.09258,0.33912,0.37678,0.34519,0.35201,0.36703
